Chellow DNO Id,Meter Timeswitch Class Id,Meter Timeswitch Class Description,Has Related Meter?,Has Comms?,Is HH?,Meter Type Chellow Id,Meter Payment Type Chellow Id,MTC TPR Count,Effective From Settlement Date {MTC},Effective To Settlement Date {MTC}
773,517,"0:30-07:30 GMT, Timeswitch",1,0,0,14,1,2,1996-04-01,
792,517,Restricted Hour 14.5 hours T/S,1,0,0,14,1,1,1996-04-01,
876,517,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB PROG TIME/S,1,0,0,15,1,1,1996-04-01,
898,517,8.5 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,517,11 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,517,NHH prog 2r credit meter and RTS,1,0,0,9,1,2,1996-04-01,
848,517,7hr E7 Split Regime,1,0,0,15,1,2,1996-04-01,
153,518,RHT 3 (11.00-13.00 15.0-16.00 19.00-07.30),1,0,0,14,1,1,1996-04-01,
660,518,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
703,518,Off-Peak,1,0,0,14,1,1,1996-04-01,
724,518,8-Hour OP,1,0,0,15,1,1,1996-04-01,
773,518,"0:30-07:30 GMT, Timeswitch",1,0,0,15,1,2,1996-04-01,
876,518,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB NON-PROG TIME/S,1,0,0,14,1,1,1996-04-01,
898,518,8.5 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,518,11 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,518,NHH non-prog 2r credit meter and T/S,1,0,0,14,1,2,1996-04-01,
153,519,RHT 3 (19.30-07.30 11.00-14.00 ),1,0,0,14,1,1,1996-04-01,
660,519,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
703,519,Off-Peak,1,0,0,14,1,1,1996-04-01,
724,519,8-Hour OP,1,0,0,15,7,1,1996-04-01,
773,519,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 21)",1,0,0,8,1,2,1996-04-01,
876,519,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,519,8.5 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,519,11 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,519,NHH prog 2r credit meter and T/S,1,0,0,15,1,2,1996-04-01,
660,520,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
703,520,Off-Peak,1,0,0,14,1,1,1996-04-01,
724,520,10-Hour OP,1,0,0,14,1,1,1996-04-01,
773,520,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 21)",1,0,0,9,1,2,1996-04-01,
792,520,Restricted Hour 14.5 hours & W/E T/S,1,0,0,14,1,1,1996-04-01,
876,520,O/P-A-24HRS MAR-OCT 12HRS NOV-FEB NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,520,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,520,11 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,520,NHH non-prog 3r credit meter and T/S,1,0,0,14,1,3,1996-04-01,
153,521,RHT 3 (19.00-07.30 13.00-16.00),1,0,0,14,1,1,1996-04-01,
660,521,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
703,521,Off-Peak,1,0,0,14,1,1,1996-04-01,
724,521,10-Hour OP,1,0,0,14,7,1,1996-04-01,
748,521,2 Rate Credit,1,0,0,8,1,2,1996-04-01,
773,521,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 21)",1,0,0,8,2,2,1996-04-01,
792,521,Restricted Hour 14.5 hours & W/E & summer T/S,1,0,0,14,1,1,1996-04-01,
848,521,7 Hour E7 Split Regime,1,0,0,8,1,2,1996-04-01,
898,521,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,521,11 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,521,NHH prog 3r credit meter and T/S,1,0,0,15,1,3,1996-04-01,
153,522,E7 00.30-07.30 GMT,1,0,0,14,1,2,1996-04-01,
660,522,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
724,522,10-Hour OP,1,0,0,15,1,1,1996-04-01,
748,522,Domestic Credit Two Rate,1,0,0,8,1,2,1996-04-01,
773,522,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 22)",1,0,0,8,1,2,1996-04-01,
792,522,E7 T/S,1,0,0,14,1,2,1996-04-01,
898,522,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,522,11 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,522,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,523,split e7 timeswitched,1,0,0,14,1,2,1996-04-01,
660,523,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
724,523,10-Hour OP,1,0,0,15,7,1,1996-04-01,
748,523,2 Rate Credit,1,0,0,8,7,2,1996-04-01,
773,523,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 22)",1,0,0,9,1,2,1996-04-01,
792,523,E7 RTS Grp 23,1,0,0,8,1,2,1996-04-01,
876,523,O/P-BC-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TIME/S,1,0,0,15,1,1,1996-04-01,
898,523,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,523,11 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,523,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,524,Dm7 E7 00.30-07.30 BST,1,0,0,14,1,2,1996-04-01,
660,524,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
724,524,10-Hour OP,1,0,0,14,1,1,1996-04-01,
748,524,Two Rate,1,0,0,14,1,2,1996-04-01,
773,524,"7 hr E7, 00:00-07:00 GMT, teleswitch ( code 22)",1,0,0,8,2,2,1996-04-01,
792,524,E7 E&W T/S,1,0,0,15,1,3,1996-04-01,
876,524,O/P-BC-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TIME/S,1,0,0,14,1,1,1996-04-01,
898,524,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,524,11.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,524,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,525,DM8 23.00-07.00 BST,1,0,0,14,1,2,1996-04-01,
660,525,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
724,525,10-Hour OP,1,0,0,14,7,1,1996-04-01,
773,525,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 23)",1,0,0,8,1,2,1996-04-01,
792,525,E7 RTS Grp 3,1,0,0,8,1,2,1996-04-01,
876,525,O/P-B-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TIME/S,1,0,0,15,1,1,1996-04-01,
898,525,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,525,8.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,525,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,526,RHT 1A 23.30-07.30,1,0,0,14,1,1,1996-04-01,
660,526,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
724,526,10-Hour OP,1,0,0,15,1,1,1996-04-01,
748,526,MD Two Rate Tariff,1,0,0,15,1,2,1996-04-01,
773,526,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 23)",1,0,0,9,1,2,1996-04-01,
876,526,O/P-B-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TIME/S,1,0,0,14,1,1,1996-04-01,
898,526,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,526,9 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,526,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,527,RHT 1 23.00-08.00,1,0,0,14,1,1,1996-04-01,
660,527,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
724,527,10-Hour OP,1,0,0,15,7,1,1996-04-01,
773,527,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 23)",1,0,0,8,2,2,1996-04-01,
792,527,E7 RTS Grp 22,1,0,0,8,1,2,1996-04-01,
848,527,9hr W.M. Differential Switching,1,0,0,14,1,2,1996-04-01,
876,527,O/P-B-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,527,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,527,9 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,527,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,528,RHT 1 23.30-08.30,1,0,0,14,1,1,1996-04-01,
660,528,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
724,528,11-Hour OP,1,0,0,14,1,1,1996-04-01,
748,528,E7 2 Rate Smart Card,1,0,0,15,6,2,1996-04-01,
773,528,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 24)",1,0,0,8,1,2,1996-04-01,
876,528,O/P-B-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,528,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,528,8.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,528,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,529,EWE 19.30 07.30 GMT,1,0,0,14,1,2,1996-04-01,
660,529,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
724,529,11-Hour OP,1,0,0,14,7,1,1996-04-01,
748,529,E7 2 Rate Smart Card,1,0,0,15,6,2,1996-04-01,
773,529,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 24)",1,0,0,9,1,2,1996-04-01,
792,529,E7 RTS Grp 33,1,0,0,8,1,2,1996-04-01,
848,529,9hr W.M. Differential Switching,1,0,0,8,1,2,1996-04-01,
876,529,O/P-BX-24HRS MAR-OCT 14.5HRS NOV-FEB PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,529,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,529,12.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,529,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,530,EWE7 00.30-07.30 19.30-00.30,1,0,0,14,1,3,1996-04-01,
660,530,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
724,530,11-Hour OP,1,0,0,15,1,1,1996-04-01,
773,530,"7 hr E7, 00:00-07:00 GMT, teleswitch (code 24)",1,0,0,8,2,2,1996-04-01,
792,530,E7 RTS Grp 34,1,0,0,8,1,2,1996-04-01,
876,530,O/P-BX-24HR MAR-OCT 14.5HR NOV-FEB NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,530,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,530,12.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,530,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,531,Heatwise Internal clock and fall back,1,0,0,14,1,2,1996-04-01,
660,531,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
724,531,11-Hour OP,1,0,0,15,7,1,1996-04-01,
748,531,Domestic Credit Unrestricted,1,0,0,14,1,2,1996-04-01,
773,531,Teleswitch 01:30-06:30/14:00-16:00 GMT (code 35),1,0,0,8,1,2,1996-04-01,
792,531,E7 RTS Grp 35,1,0,0,8,1,2,1996-04-01,
848,531,Off Peak 12 hr  Summer and Weekend,1,0,0,14,1,1,1996-04-01,
876,531,O/P-BC-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,531,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,531,15.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,531,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,532,Unrestricted,1,0,0,14,1,1,1996-04-01,
660,532,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
748,532,Restricted,1,0,0,14,1,1,1996-04-01,
773,532,Teleswitch 01:30-06:30/14:00-16:00 GMT (code 36),1,0,0,8,1,2,1996-04-01,
792,532,E7 RTS Grp 36,1,0,0,8,1,2,1996-04-01,
876,532,O/P-BC-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,532,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,532,15.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,532,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,533,STOD,1,0,0,15,1,4,1996-04-01,
660,533,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
748,533,"OP1, B12a Credit",1,0,0,15,1,1,1996-04-01,
773,533,"7 hr Heat, 00:00-07:00 BST, teleswitch",1,0,0,8,1,2,1996-04-01,
848,533,Off Peak 10hr and Weekend,1,0,0,14,1,1,1996-04-01,
876,533,O/P-BX-24HRS MAR-OCT 14.5HRS NOV-FEB PROG TIME/S,1,0,0,15,1,1,1996-04-01,
898,533,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,533,15.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,533,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,534,E7 00.30-07.30 GMT,1,0,0,15,1,2,1996-04-01,
660,534,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
748,534,Domestic Restricted,1,0,0,14,1,1,1996-04-01,
773,534,"7 hr E7, 00:00-07:00 GMT, timeswitch",1,0,0,14,1,2,1996-04-01,
792,534,E7 PPM Telewitch Card Grp 37,1,0,0,8,8,2,1996-04-01,
876,534,O/P-BX-24HR MAR-OCT 14.5HR NOV-FEB NON-PROG TIME/S,1,0,0,14,1,1,1996-04-01,
898,534,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,534,15.5 Hour Off Peak - TS,1,0,0,14,1,1,1996-04-01,
1005,534,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,535,split e7 timeswitched,1,0,0,15,1,2,1996-04-01,
660,535,Dynamic-htg units,1,0,0,8,1,1,1996-04-01,
773,535,"7 hr E7, 00:00-07:00 GMT, timeswitch",1,0,0,15,1,2,1996-04-01,
792,535,E7 RTS Grp 37,1,0,0,8,1,2,1996-04-01,
848,535,8 hr OP,1,0,0,14,1,1,1996-04-01,
876,535,O/P-BX-24HRS MAR-OCT 14.5HRS NOV-FEB PROG TIME/S,1,0,0,15,1,1,1996-04-01,
898,535,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,535,3 Rate StoD - TS (+MD),1,0,0,14,1,3,1996-04-01,
1005,535,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,536,E7 00.30-07.30 BST,1,0,0,15,1,2,1996-04-01,
660,536,Dynamic-htg units,1,0,0,8,8,1,1996-04-01,
748,536,Non Domestic Restricted,1,0,0,14,1,1,1996-04-01,
792,536,Evening and W/E T/S,1,0,0,14,1,2,1996-04-01,
876,536,O/P-BX-24HR MAR-OCT 14.5HR NOV-FEB NON-PROG TIME/S,1,0,0,14,1,1,1996-04-01,
898,536,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,536,3 Rate Seasonal - RTS,1,0,0,8,1,3,1996-04-01,
1005,536,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,537,DM8 23.00-07.00 BST,1,0,0,15,1,2,1996-04-01,
660,537,Dynamic-htg units (Islay),1,0,0,8,1,1,1996-04-01,
748,537,Non Domestic OP2 Credit,1,0,0,14,1,1,1996-04-01,
773,537,"7 hr E7, 00:00-07:00 GMT, timeswitch",1,0,0,14,2,2,1996-04-01,
898,537,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,537,Seasonal - Switched load,1,0,0,8,1,1,1996-04-01,
1005,537,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
153,538,EWE 19.30 07.30 GMT,1,0,0,15,1,2,1996-04-01,
660,538,Dynamic-htg units (Islay),1,0,0,8,8,1,1996-04-01,
748,538,Restricted,1,0,0,14,1,1,1996-04-01,
792,538,E7 PPM T/S Card,1,0,0,14,8,2,1996-04-01,
898,538,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
1005,538,NHH non-prog 1r credit meter and T/S,1,0,0,14,1,1,1996-04-01,
131,538,Lifestyle Tariff,1,0,0,15,1,3,1996-04-01,
876,538,12 Hours OP Timeswitch,1,0,0,15,1,1,1996-04-01,
153,539,EWE7 00.30-07.30 19.30-00.30,1,0,0,15,1,3,1996-04-01,
660,539,Dynamic-htg units (Islay),1,0,0,8,1,1,1996-04-01,
748,539,"OP3, B12ii Credit",1,0,0,15,1,1,1996-04-01,
773,539,"8 hr, 23:00-07:00 GMT, timeswitch",1,0,0,14,1,1,1996-04-01,
792,539,Unrestricted Smartcard,1,0,0,9,6,1,1996-04-01,
876,539,O/P-BX-24HRS MAR-OCT 14.5HRS NOV-FEB PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,539,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,539,4 Rate StoD - TS (+MD),1,0,0,14,1,4,1996-04-01,
1005,539,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
153,540,Heatwise Internal clock and fall back,1,0,0,15,1,2,1996-04-01,
660,540,Dynamic-htg units (Islay),1,0,0,8,8,1,1996-04-01,
748,540,B12b Credit 2 Rate,1,0,0,14,1,2,1996-04-01,
773,540,"8 hr, 23:00-07:00 GMT, timeswitch",1,0,0,15,1,1,1996-04-01,
792,540,E7 Smartcard RTS Grp 37,1,0,0,9,6,2,1996-04-01,
848,540,Off Peak (8 + 3)hr,1,0,0,14,1,1,1996-04-01,
876,540,O/P-BX-24HR MAR-OCT 14.5HR NOV-FEB NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,540,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,540,4 Rate StoD - TS (+MD),1,0,0,15,1,4,1996-04-01,
1005,540,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
153,541,Unrestricted,1,0,0,15,1,1,1996-04-01,
660,541,Dynamic-htg units (Islay),1,0,0,8,1,1,1996-04-01,
748,541,Non Domestic Restricted,1,0,0,14,1,1,1996-04-01,
773,541,"Unmetered Teleswitch, 01:00-07:00/15:00-16:00 GMT",1,0,0,16,1,1,1996-04-01,
792,541,E7 Smartcard RTS Grp 3,1,0,0,9,6,2,1996-04-01,
876,541,O/P-BC-24HRS MAR-OCT 12+2.5 NOV-FEB PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,541,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,541,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,541,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
153,542,E7 Telemeter and teleswitch,1,0,0,8,1,2,1996-04-01,
660,542,Dynamic-htg units (Islay),1,0,0,8,8,1,1996-04-01,
773,542,"Unmetered Teleswitch, 01:00-07:00/15:00-16:00 GMT",1,0,0,16,1,1,1996-04-01,
848,542,Off Peak (8 + 3)hr,1,0,0,14,1,1,1996-04-01,
876,542,O/P-BC-24HR MAR-OCT 12+2.5 NOV-FEB NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,542,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,542,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,542,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
153,543,E7 Timeswitch replacement GMT,1,0,0,8,1,2,1996-04-01,
660,543,Dynamic-htg units (Orkney),1,0,0,8,1,1,1996-04-01,
773,543,"Timeswitch, 19:00-07:00 & All day Sat/Sun",1,0,0,14,1,2,1996-04-01,
876,543,6 RATE TARIFF PROG TIME/S,1,0,0,15,1,6,1996-04-01,
898,543,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,543,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,543,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
153,544,Split e7 teleswitched,1,0,0,8,1,2,1996-04-01,
660,544,Dynamic-htg units (Orkney),1,0,0,8,8,1,1996-04-01,
724,544,2 rate variable SToD,1,0,0,8,1,1,1996-04-01,
773,544,"Interuptible boiler teleswitch, 3 Periods, GMT",1,0,0,8,1,2,1996-04-01,
848,544,Off Peak (8 + 3)hr,1,0,0,14,1,1,1996-04-01,
876,544,2 RATE 7HRS NIGHT NON-PROG TIME/S,1,0,0,14,1,2,1996-04-01,
898,544,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,544,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,544,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
153,545,Split e7 teleswitched,1,0,0,8,1,2,1996-04-01,
660,545,Dynamic-htg units (Orkney),1,0,0,8,1,1,1996-04-01,
724,545,2 rate variable SToD,1,0,0,8,7,1,1996-04-01,
876,545,2 RATE 7HRS NIGHT PROG TIME/S,1,0,0,15,1,2,1996-04-01,
898,545,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,545,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,545,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
153,546,EWE7 Telemeter,1,0,0,8,1,3,1996-04-01,
660,546,Dynamic-htg units (Orkney),1,0,0,8,8,1,1996-04-01,
773,546,Unrestricted,1,0,0,18,2,1,1996-04-01,
848,546,Off Peak (8 + 3)hr,1,0,0,14,1,1,1996-04-01,
876,546,2 RATE NON-DOM 7HRS NIGHT KBM NON-PROG TIME/S,1,0,0,14,2,2,1996-04-01,
898,546,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,546,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,546,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,546,Day/Night Credit,1,0,0,9,1,2,1996-04-01,
153,547,Heatwise Regional,1,0,0,8,1,2,1996-04-01,
660,547,Dynamic-htg units (Orkney),1,0,0,8,1,1,1996-04-01,
876,547,2 RATE 7HRS NIGHT PROG TIME/S,1,0,0,15,1,2,1996-04-01,
898,547,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,547,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,547,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,547,Control Credit,1,0,0,9,1,1,1996-04-01,
153,548,E7 Telemeter and teleswitch,1,0,0,9,1,2,1996-04-01,
660,548,Dynamic-htg units (Orkney),1,0,0,8,8,1,1996-04-01,
792,548,E7 T/S Ex MD Non Programmable,1,0,0,14,1,2,1996-04-01,
848,548,Off Peak (8 + 3)hr,1,0,0,14,1,1,1996-04-01,
876,548,2 RATE 7HRS NIGHTNON- PROG TIME/S,1,0,0,14,1,2,1996-04-01,
898,548,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,548,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,548,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,548,Day/Night Prepayment,1,0,0,9,8,2,1996-04-01,
153,549,E7 Timeswitch replacement GMT,1,0,0,9,1,2,1996-04-01,
660,549,Dynamic-htg units (Orkney),1,0,0,8,1,1,1996-04-01,
792,549,E7 T/S Ex MD Programmable,1,0,0,15,1,2,1996-04-01,
876,549,2 RATE 7HRS NIGHT KBM NON-PROG TIME/S,1,0,0,14,2,2,1996-04-01,
898,549,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,549,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,549,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,549,Control Prepayment,1,0,0,9,8,1,1996-04-01,
153,550,Split e7 teleswitched,1,0,0,9,1,2,1996-04-01,
660,550,Dynamic-htg units (Orkney),1,0,0,8,8,1,1996-04-01,
848,550,Off Peak 10 hr night,1,0,0,14,1,1,1996-04-01,
876,550,2 RATE 7HRS NIGHT PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,550,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,550,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,550,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,550,Control Credit,1,0,0,9,1,1,1996-04-01,
153,551,Split e7 teleswitched,1,0,0,9,1,2,1996-04-01,
660,551,Dynamic-htg units (Western Isles),1,0,0,8,1,1,1996-04-01,
748,551,Evening/Weekend Supply Tariff,1,0,0,14,1,2,1996-04-01,
773,551,"HH Code 5 and above (with Comms), Half Hourly",1,1,1,5,1,,1996-04-01,
792,551,Smart 7 Day/night RTS Grp 92,1,0,0,9,1,2,1996-04-01,
876,551,2 RATE 7HRS NIGHT NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,551,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,551,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,551,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,551,Control Credit,1,0,0,9,1,1,1996-04-01,
153,552,EWE7 Telemeter,1,0,0,9,1,3,1996-04-01,
660,552,Dynamic-htg units (Western Isles),1,0,0,8,8,1,1996-04-01,
773,552,"HH Code 5 and above (without Comms), Half Hourly",1,0,1,5,1,,1996-04-01,
792,552,Smart 7 Heating RTS Grp 92,1,0,0,9,1,1,1996-04-01,
848,552,Off Peak 11 hr night,1,0,0,14,1,1,1996-04-01,
876,552,2 RATE 7HRS NIGHT PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,552,12 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,552,Key Meter - E7,1,0,0,15,2,2,1996-04-01,
1005,552,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,552,Control Prepayment,1,0,0,9,8,1,1996-04-01,
153,553,Heatwise Regional,1,0,0,9,1,2,1996-04-01,
660,553,Dynamic-htg units (Western Isles),1,0,0,8,1,1,1996-04-01,
773,553,"HH Code 6A (with Comms), Half Hourly",1,1,1,1,1,,1996-04-01,
792,553,Unrestricted PPM Token,1,0,0,17,4,1,1996-04-01,
876,553,2 RATE 7HRS NIGHT NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,553,12 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,553,7 Hour Off Pk - TS,1,0,0,14,1,1,1996-04-01,
1005,553,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,553,Control Prepayment,1,0,0,9,8,1,1996-04-01,
153,554,RHT 2 (22.30-07.30 13.00-16.00),1,0,0,14,1,1,1996-04-01,
660,554,Dynamic-htg units (Western Isles),1,0,0,8,8,1,1996-04-01,
773,554,"HH Code 6A (without Comms), Half Hourly",1,0,1,1,1,,1996-04-01,
848,554,Off Peak (11+3) hr Underfloor,1,0,0,14,1,1,1996-04-01,
876,554,2 RATE 7HRS NIGHT PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,554,12 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
