Settlement Date,Settlement Run Type,Settlement Period,Off Taking,Delivering
04/02/2014,RF,15,1.0131111,0.9882565
04/02/2014,RF,16,1.0127729,0.9886535
04/02/2014,RF,17,1.0126769,0.9889008
04/02/2014,RF,18,1.0124366,0.9892134
04/02/2014,RF,19,1.0115678,0.9899513
04/02/2014,RF,20,1.0116735,0.9898801
04/02/2014,RF,21,1.0118484,0.989709
04/02/2014,RF,22,1.0119264,0.9896616
04/02/2014,RF,23,1.0123393,0.9893317
04/02/2014,RF,24,1.0124583,0.9892374
04/02/2014,RF,25,1.0120922,0.9895412
04/02/2014,RF,26,1.0129198,0.9888282
04/02/2014,RF,27,1.0131963,0.9885744
04/02/2014,RF,28,1.0133332,0.9884416
04/02/2014,RF,29,1.013596,0.9882085
04/02/2014,RF,30,1.0135611,0.9882281
04/02/2014,RF,31,1.0137226,0.9880868
04/02/2014,RF,32,1.0137269,0.988087
04/02/2014,RF,33,1.0134324,0.9883506
04/02/2014,RF,34,1.0132169,0.9885622
04/02/2014,RF,35,1.0129899,0.9887813
04/02/2014,RF,36,1.0127294,0.9890134
04/02/2014,RF,37,1.0125574,0.9891625
04/02/2014,RF,38,1.0126813,0.9890361
04/02/2014,RF,39,1.0128726,0.988872
04/02/2014,RF,40,1.0129812,0.988783
04/02/2014,RF,41,1.0127705,0.9889821
04/02/2014,RF,42,1.0126284,0.9890959
04/02/2014,RF,43,1.0128117,0.9889171
04/02/2014,RF,44,1.0129673,0.988756
04/02/2014,RF,45,1.0135849,0.9881943
04/02/2014,RF,46,1.0141609,0.9876342
04/02/2014,RF,47,1.0149555,0.9871942
04/02/2014,RF,48,1.0146238,0.9874505
04/02/2014,RF,1,1.0150052,0.9870391
04/02/2014,RF,2,1.0152402,0.9867969
04/02/2014,RF,3,1.0154101,0.9866589
04/02/2014,RF,4,1.0149183,0.9870623
04/02/2014,RF,5,1.0150064,0.9869437
04/02/2014,RF,6,1.014855,0.9870059
04/02/2014,RF,7,1.0143601,0.9873922
04/02/2014,RF,8,1.0147868,0.9870085
04/02/2014,RF,9,1.0147769,0.9870586
04/02/2014,RF,10,1.014769,0.9870524
05/02/2014,RF,11,1.0150513,0.9868734
05/02/2014,RF,12,1.0150833,0.9867643
05/02/2014,RF,13,1.0148938,0.9868136
05/02/2014,RF,14,1.0149111,0.9867778
05/02/2014,RF,15,1.0140146,0.9876354
05/02/2014,RF,16,1.0139853,0.9876902
05/02/2014,RF,17,1.0134251,0.9878789
05/02/2014,RF,18,1.0136823,0.9878321
05/02/2014,RF,19,1.0134715,0.98819
05/02/2014,RF,20,1.0132053,0.9885053
05/02/2014,RF,21,1.013215,0.9885162
05/02/2014,RF,22,1.013213,0.9885357
05/02/2014,RF,23,1.0134192,0.9883509
05/02/2014,RF,24,1.0137696,0.9880408
05/02/2014,RF,25,1.01359,0.9882086
05/02/2014,RF,26,1.0137776,0.9880562
05/02/2014,RF,27,1.0135565,0.9882023
05/02/2014,RF,28,1.014483,0.98738
05/02/2014,RF,29,1.0144675,0.9874062
05/02/2014,RF,30,1.014449,0.9873909
05/02/2014,RF,31,1.0145405,0.9872598
05/02/2014,RF,32,1.0141491,0.9875797
05/02/2014,RF,33,1.0142134,0.9875423
05/02/2014,RF,34,1.0142095,0.9875924
05/02/2014,RF,35,1.0142741,0.9875811
05/02/2014,RF,36,1.0143521,0.9875549
05/02/2014,RF,37,1.0145032,0.9874429
05/02/2014,RF,38,1.014354,0.987565
05/02/2014,RF,39,1.013869,0.9879832
05/02/2014,RF,40,1.01349,0.9883222
05/02/2014,RF,41,1.0139071,0.9879892
05/02/2014,RF,42,1.0136763,0.9882193
05/02/2014,RF,43,1.0136259,0.9882329
05/02/2014,RF,44,1.0134327,0.9883645
05/02/2014,RF,45,1.013465,0.9882717
05/02/2014,RF,46,1.0142828,0.9875151
05/02/2014,RF,47,1.0152561,0.9868706
05/02/2014,RF,48,1.0155925,0.9864712
05/02/2014,RF,1,1.0151937,0.9867759
05/02/2014,RF,2,1.0149025,0.986977
05/02/2014,RF,3,1.0149229,0.9869836
05/02/2014,RF,4,1.0153476,0.9865875
05/02/2014,RF,5,1.0155076,0.9864535
05/02/2014,RF,6,1.0148709,0.9870511
05/02/2014,RF,7,1.0140806,0.987722
05/02/2014,RF,8,1.0136528,0.9880548
05/02/2014,RF,9,1.0136974,0.98802
05/02/2014,RF,10,1.0138334,0.9878803
06/02/2014,RF,11,1.0141694,0.9876509
06/02/2014,RF,12,1.0136221,0.9880459
06/02/2014,RF,13,1.012025,0.9890982
06/02/2014,RF,14,1.0113746,0.9898149
06/02/2014,RF,15,1.0107024,0.9909989
06/02/2014,RF,16,1.0103547,0.9913606
06/02/2014,RF,17,1.0099845,0.9915393
06/02/2014,RF,18,1.0096364,0.9918463
06/02/2014,RF,19,1.0090852,0.9921813
06/02/2014,RF,20,1.0088753,0.992366
06/02/2014,RF,21,1.0088603,0.9923777
06/02/2014,RF,22,1.0086239,0.9925802
06/02/2014,RF,23,1.008696,0.9925188
06/02/2014,RF,24,1.0091088,0.9921702
06/02/2014,RF,25,1.0086906,0.9925236
06/02/2014,RF,26,1.0085434,0.9926439
06/02/2014,RF,27,1.0084217,0.9927425
06/02/2014,RF,28,1.0083466,0.9928015
06/02/2014,RF,29,1.008341,0.9928047
06/02/2014,RF,30,1.0082621,0.9928684
06/02/2014,RF,31,1.0082946,0.9928756
06/02/2014,RF,32,1.0082153,0.9929447
06/02/2014,RF,33,1.0081603,0.9929521
06/02/2014,RF,34,1.0082006,0.9929277
06/02/2014,RF,35,1.0083318,0.9928262
06/02/2014,RF,36,1.0083279,0.992832
06/02/2014,RF,37,1.0083079,0.9928537
06/02/2014,RF,38,1.0082247,0.9929313
06/02/2014,RF,39,1.0081632,0.9929816
06/02/2014,RF,40,1.0080752,0.9930572
06/02/2014,RF,41,1.0082656,0.9929042
06/02/2014,RF,42,1.0083559,0.9928363
06/02/2014,RF,43,1.0081782,0.9930133
06/02/2014,RF,44,1.007755,0.9933473
06/02/2014,RF,45,1.0077357,0.9933691
06/02/2014,RF,46,1.0079998,0.9931045
06/02/2014,RF,47,1.0081243,0.9928643
06/02/2014,RF,48,1.0082913,0.9927015
06/02/2014,RF,1,1.0085607,0.9924315
06/02/2014,RF,2,1.0087488,0.9921894
06/02/2014,RF,3,1.0087104,0.992239
06/02/2014,RF,4,1.0087805,0.9921934
06/02/2014,RF,5,1.0086204,0.992318
06/02/2014,RF,6,1.0085963,0.9923313
06/02/2014,RF,7,1.0085628,0.9923517
06/02/2014,RF,8,1.0088163,0.992117
06/02/2014,RF,9,1.0087372,0.9921835
06/02/2014,RF,10,1.0087446,0.9921747
07/02/2014,RF,11,1.0085322,0.9923858
07/02/2014,RF,12,1.008593,0.9922958
07/02/2014,RF,13,1.0082213,0.9926135
07/02/2014,RF,14,1.0079019,0.9929546
07/02/2014,RF,15,1.0078971,0.9931545
07/02/2014,RF,16,1.007848,0.9932758
07/02/2014,RF,17,1.0078975,0.9932023
07/02/2014,RF,18,1.0079266,0.9931863
07/02/2014,RF,19,1.0078683,0.9932388
07/02/2014,RF,20,1.0078621,0.9932403
07/02/2014,RF,21,1.0078327,0.9932596
07/02/2014,RF,22,1.0077818,0.9932992
07/02/2014,RF,23,1.0076457,0.9934118
07/02/2014,RF,24,1.0075975,0.9934495
07/02/2014,RF,25,1.0077026,0.9933589
07/02/2014,RF,26,1.0077298,0.9933287
07/02/2014,RF,27,1.0078152,0.9933013
07/02/2014,RF,28,1.007875,0.9932458
07/02/2014,RF,29,1.007901,0.9931678
07/02/2014,RF,30,1.0078903,0.9931733
07/02/2014,RF,31,1.0080136,0.9930675
07/02/2014,RF,32,1.0080853,0.9930071
07/02/2014,RF,33,1.0080583,0.9930367
07/02/2014,RF,34,1.0080086,0.9930894
07/02/2014,RF,35,1.0082119,0.992922
07/02/2014,RF,36,1.0083834,0.9927779
07/02/2014,RF,37,1.008576,0.9926159
07/02/2014,RF,38,1.0087207,0.9924934
07/02/2014,RF,39,1.0089412,0.9923045
07/02/2014,RF,40,1.0089634,0.9922869
07/02/2014,RF,41,1.0087413,0.9924837
07/02/2014,RF,42,1.0087939,0.99245
07/02/2014,RF,43,1.0085795,0.9926202
07/02/2014,RF,44,1.0087278,0.9924596
07/02/2014,RF,45,1.0086919,0.9924516
07/02/2014,RF,46,1.0087464,0.9923161
07/02/2014,RF,47,1.0093605,0.9917816
07/02/2014,RF,48,1.0101835,0.9909769
07/02/2014,RF,1,1.0108518,0.9903116
07/02/2014,RF,2,1.010986,0.9901651
07/02/2014,RF,3,1.0113607,0.989814
07/02/2014,RF,4,1.0117763,0.9894347
07/02/2014,RF,5,1.0114638,0.9896916
07/02/2014,RF,6,1.0115016,0.9896364
07/02/2014,RF,7,1.0115187,0.9896023
07/02/2014,RF,8,1.0113665,0.9897387
07/02/2014,RF,9,1.0114907,0.9896565
07/02/2014,RF,10,1.0112223,0.9898939
08/02/2014,RF,11,1.0114848,0.9898896
08/02/2014,RF,12,1.0113172,0.990076
08/02/2014,RF,13,1.0122663,0.9900358
08/02/2014,RF,14,1.0116867,0.9905504
08/02/2014,RF,15,1.0109304,0.9908583
08/02/2014,RF,16,1.0109166,0.9909406
08/02/2014,RF,17,1.0099411,0.9916355
08/02/2014,RF,18,1.0100016,0.9916208
08/02/2014,RF,19,1.0097402,0.9916513
08/02/2014,RF,20,1.0095947,0.9917616
08/02/2014,RF,21,1.0095838,0.9917632
08/02/2014,RF,22,1.0098906,0.9914993
08/02/2014,RF,23,1.0099101,0.9914776
08/02/2014,RF,24,1.0100202,0.9913805
08/02/2014,RF,25,1.0099925,0.9913991
08/02/2014,RF,26,1.010703,0.9907929
08/02/2014,RF,27,1.0104833,0.9909701
08/02/2014,RF,28,1.0105095,0.9909432
08/02/2014,RF,29,1.0101985,0.9912054
08/02/2014,RF,30,1.0100015,0.9913667
08/02/2014,RF,31,1.009841,0.9914988
08/02/2014,RF,32,1.0095999,0.9917069
08/02/2014,RF,33,1.0092064,0.9920623
08/02/2014,RF,34,1.0090893,0.9921651
08/02/2014,RF,35,1.0097402,0.9916037
08/02/2014,RF,36,1.0096769,0.9916617
08/02/2014,RF,37,1.0096305,0.9917146
08/02/2014,RF,38,1.0093778,0.9919241
08/02/2014,RF,39,1.0096004,0.9917335
08/02/2014,RF,40,1.0096261,0.9917228
08/02/2014,RF,41,1.0100763,0.9913456
08/02/2014,RF,42,1.0092375,0.992058
08/02/2014,RF,43,1.0090806,0.9921772
08/02/2014,RF,44,1.0088625,0.9923446
08/02/2014,RF,45,1.009099,0.9921795
08/02/2014,RF,46,1.0093791,0.9918847
08/02/2014,RF,47,1.0098044,0.9915026
08/02/2014,RF,48,1.0104926,0.9908527
08/02/2014,RF,1,1.0116319,0.9898002
08/02/2014,RF,2,1.0126808,0.9888457
08/02/2014,RF,3,1.0130102,0.9885503
08/02/2014,RF,4,1.0130559,0.9884998
08/02/2014,RF,5,1.0130731,0.9884729
08/02/2014,RF,6,1.0136918,0.9878928
08/02/2014,RF,7,1.0133724,0.988159
08/02/2014,RF,8,1.0134962,0.9880723
08/02/2014,RF,9,1.0131865,0.9883165
08/02/2014,RF,10,1.0129364,0.9885602
09/02/2014,RF,11,1.0125277,0.98886
09/02/2014,RF,12,1.0121767,0.9891759
09/02/2014,RF,13,1.0131518,0.988415
09/02/2014,RF,14,1.0130343,0.9886053
09/02/2014,RF,15,1.0127766,0.9889479
09/02/2014,RF,16,1.0119839,0.9897286
09/02/2014,RF,17,1.0110545,0.9904367
09/02/2014,RF,18,1.0114019,0.9902017
09/02/2014,RF,19,1.0115392,0.9901051
09/02/2014,RF,20,1.0116337,0.9900296
09/02/2014,RF,21,1.0114797,0.9901557
09/02/2014,RF,22,1.0112333,0.9903609
09/02/2014,RF,23,1.0111845,0.9904028
09/02/2014,RF,24,1.0111313,0.9904449
09/02/2014,RF,25,1.010936,0.9906106
09/02/2014,RF,26,1.0110726,0.9904916
09/02/2014,RF,27,1.010967,0.9905763
09/02/2014,RF,28,1.011083,0.9904782
09/02/2014,RF,29,1.0111149,0.990453
09/02/2014,RF,30,1.0110611,0.9904936
09/02/2014,RF,31,1.0110459,0.990503
09/02/2014,RF,32,1.0107578,0.9907408
09/02/2014,RF,33,1.010539,0.9909326
09/02/2014,RF,34,1.0106535,0.9908495
09/02/2014,RF,35,1.0105565,0.9909328
09/02/2014,RF,36,1.0101441,0.9912803
09/02/2014,RF,37,1.0100693,0.9913451
09/02/2014,RF,38,1.0103034,0.9911455
09/02/2014,RF,39,1.0101571,0.9912674
09/02/2014,RF,40,1.0095023,0.9918218
09/02/2014,RF,41,1.0093312,0.9919737
09/02/2014,RF,42,1.0092619,0.9920353
09/02/2014,RF,43,1.0090182,0.9922297
09/02/2014,RF,44,1.0087827,0.9924053
09/02/2014,RF,45,1.0088943,0.992281
09/02/2014,RF,46,1.0088256,0.9922948
09/02/2014,RF,47,1.0089453,0.9922532
09/02/2014,RF,48,1.0092372,0.9919757
09/02/2014,RF,1,1.0091716,0.9920132
09/02/2014,RF,2,1.009418,0.9917748
09/02/2014,RF,3,1.0093151,0.9918549
09/02/2014,RF,4,1.0091208,0.9920346
09/02/2014,RF,5,1.0092539,0.9918923
09/02/2014,RF,6,1.0091629,0.9919256
09/02/2014,RF,7,1.0090583,0.9920084
09/02/2014,RF,8,1.0091536,0.9919314
09/02/2014,RF,9,1.0090987,0.9919718
09/02/2014,RF,10,1.0089454,0.9921009
10/02/2014,RF,11,1.0089771,0.9920403
10/02/2014,RF,12,1.0088325,0.9921501
10/02/2014,RF,13,1.0085997,0.992289
10/02/2014,RF,14,1.0081707,0.9926902
10/02/2014,RF,15,1.007883,0.9929429
10/02/2014,RF,16,1.0075177,0.9933258
10/02/2014,RF,17,1.0074599,0.9934267
10/02/2014,RF,18,1.0074362,0.9934982
10/02/2014,RF,19,1.0074033,0.9935368
10/02/2014,RF,20,1.0072344,0.9936881
10/02/2014,RF,21,1.0072534,0.9936729
10/02/2014,RF,22,1.007308,0.993621
10/02/2014,RF,23,1.0073147,0.9936131
10/02/2014,RF,24,1.0073418,0.9935917
10/02/2014,RF,25,1.0074736,0.9934847
10/02/2014,RF,26,1.0074054,0.9935364
10/02/2014,RF,27,1.0073765,0.9935575
10/02/2014,RF,28,1.0076374,0.9933229
10/02/2014,RF,29,1.0078223,0.9931555
10/02/2014,RF,30,1.0079538,0.993033
10/02/2014,RF,31,1.0080643,0.992935
10/02/2014,RF,32,1.0080947,0.9929113
10/02/2014,RF,33,1.0079113,0.9930669
10/02/2014,RF,34,1.0077493,0.9932273
10/02/2014,RF,35,1.0075433,0.9934029
10/02/2014,RF,36,1.0074122,0.993529
10/02/2014,RF,37,1.0073588,0.9935959
10/02/2014,RF,38,1.0073012,0.9936533
10/02/2014,RF,39,1.0073073,0.9936494
10/02/2014,RF,40,1.0073063,0.9936376
10/02/2014,RF,41,1.0075288,0.9934601
10/02/2014,RF,42,1.0079202,0.9931423
10/02/2014,RF,43,1.0077901,0.9932607
10/02/2014,RF,44,1.0076765,0.9933321
10/02/2014,RF,45,1.0077075,0.9932868
10/02/2014,RF,46,1.0076112,0.9933102
10/02/2014,RF,47,1.0078263,0.9931832
10/02/2014,RF,48,1.0081146,0.9929241
10/02/2014,RF,1,1.0085393,0.9925165
10/02/2014,RF,2,1.0088719,0.992213
10/02/2014,RF,3,1.0089877,0.9921168
10/02/2014,RF,4,1.0090422,0.9920669
10/02/2014,RF,5,1.0088754,0.9921737
10/02/2014,RF,6,1.0089205,0.9921007
10/02/2014,RF,7,1.0088323,0.9921864
10/02/2014,RF,8,1.0087907,0.9922227
10/02/2014,RF,9,1.0089362,0.992107
10/02/2014,RF,10,1.0090553,0.9920006
11/02/2014,RF,11,1.0089474,0.9921069
11/02/2014,RF,12,1.0090629,0.9919749
11/02/2014,RF,13,1.0087942,0.9922272
11/02/2014,RF,14,1.0083928,0.9925754
11/02/2014,RF,15,1.0082756,0.9924971
11/02/2014,RF,16,1.0080307,0.9928039
11/02/2014,RF,17,1.0078219,0.9930595
11/02/2014,RF,18,1.0078683,0.9930639
11/02/2014,RF,19,1.0078755,0.9930799
11/02/2014,RF,20,1.0080781,0.9929094
11/02/2014,RF,21,1.0080515,0.9929359
11/02/2014,RF,22,1.0081912,0.9928201
11/02/2014,RF,23,1.0080259,0.9929817
11/02/2014,RF,24,1.0080477,0.9929743
11/02/2014,RF,25,1.0081908,0.9928554
11/02/2014,RF,26,1.0082131,0.9928282
11/02/2014,RF,27,1.0081096,0.9929085
11/02/2014,RF,28,1.0081962,0.9928228
11/02/2014,RF,29,1.0082086,0.9928045
11/02/2014,RF,30,1.0083094,0.9927082
11/02/2014,RF,31,1.0084624,0.9925729
11/02/2014,RF,32,1.0085809,0.9924697
11/02/2014,RF,33,1.0085817,0.9924781
11/02/2014,RF,34,1.0084547,0.9925998
11/02/2014,RF,35,1.0084244,0.9926516
11/02/2014,RF,36,1.0085061,0.9925874
11/02/2014,RF,37,1.008724,0.9924045
11/02/2014,RF,38,1.008756,0.992379
11/02/2014,RF,39,1.0088286,0.9923108
11/02/2014,RF,40,1.0088835,0.9922605
11/02/2014,RF,41,1.0092087,0.9920008
11/02/2014,RF,42,1.0093028,0.9919406
11/02/2014,RF,43,1.009048,0.9921472
11/02/2014,RF,44,1.0089287,0.9922421
11/02/2014,RF,45,1.0086213,0.9924663
11/02/2014,RF,46,1.0083346,0.9926483
11/02/2014,RF,47,1.0083737,0.9926939
11/02/2014,RF,48,1.0087647,0.9923064
11/02/2014,RF,1,1.0091869,0.9919296
11/02/2014,RF,2,1.0094995,0.9916494
11/02/2014,RF,3,1.0099342,0.9912759
11/02/2014,RF,4,1.0103278,0.9909443
11/02/2014,RF,5,1.0106447,0.9906399
11/02/2014,RF,6,1.0108173,0.99044
11/02/2014,RF,7,1.0107201,0.9905125
11/02/2014,RF,8,1.0107622,0.9904791
11/02/2014,RF,9,1.0109353,0.9903164
11/02/2014,RF,10,1.011065,0.9902161
12/02/2014,RF,11,1.0111974,0.990131
12/02/2014,RF,12,1.0112993,0.9899905
12/02/2014,RF,13,1.0109981,0.9901476
12/02/2014,RF,14,1.0107358,0.9903723
12/02/2014,RF,15,1.0103706,0.9904781
12/02/2014,RF,16,1.0100915,0.9907884
12/02/2014,RF,17,1.0102811,0.9907025
12/02/2014,RF,18,1.010274,0.9908113
12/02/2014,RF,19,1.0101498,0.9909874
12/02/2014,RF,20,1.0099952,0.991168
12/02/2014,RF,21,1.0098538,0.9913622
12/02/2014,RF,22,1.0097954,0.9914313
12/02/2014,RF,23,1.0097528,0.9914917
12/02/2014,RF,24,1.010007,0.9912908
12/02/2014,RF,25,1.0103249,0.9910356
12/02/2014,RF,26,1.0110011,0.9904559
12/02/2014,RF,27,1.0113339,0.9901606
12/02/2014,RF,28,1.0118423,0.9897272
12/02/2014,RF,29,1.0120338,0.9895812
12/02/2014,RF,30,1.0123203,0.989314
12/02/2014,RF,31,1.012387,0.9892271
12/02/2014,RF,32,1.012636,0.9889932
12/02/2014,RF,33,1.0123562,0.9892394
12/02/2014,RF,34,1.0121343,0.98944
12/02/2014,RF,35,1.0118595,0.9896829
12/02/2014,RF,36,1.0121887,0.9893983
12/02/2014,RF,37,1.0124012,0.9892122
12/02/2014,RF,38,1.0122488,0.9893402
12/02/2014,RF,39,1.0126221,0.989037
12/02/2014,RF,40,1.0126962,0.9889588
12/02/2014,RF,41,1.0128304,0.9888628
12/02/2014,RF,42,1.0122842,0.989347
12/02/2014,RF,43,1.012427,0.989211
12/02/2014,RF,44,1.0123782,0.9892153
12/02/2014,RF,45,1.0125888,0.9890225
12/02/2014,RF,46,1.0125624,0.9889963
12/02/2014,RF,47,1.0128489,0.9887918
12/02/2014,RF,48,1.0127897,0.9887491
12/02/2014,RF,1,1.0128921,0.9886445
12/02/2014,RF,2,1.013162,0.9883677
12/02/2014,RF,3,1.0130826,0.9884494
12/02/2014,RF,4,1.0128806,0.9886516
12/02/2014,RF,5,1.0130088,0.9885338
12/02/2014,RF,6,1.0127149,0.9887465
12/02/2014,RF,7,1.0123138,0.9890967
12/02/2014,RF,8,1.0122194,0.9891679
12/02/2014,RF,9,1.0122418,0.9891313
12/02/2014,RF,10,1.011879,0.9894577
13/02/2014,RF,11,1.0120421,0.9893433
13/02/2014,RF,12,1.0119448,0.9894168
13/02/2014,RF,13,1.0117808,0.9894542
13/02/2014,RF,14,1.011175,0.9899462
13/02/2014,RF,15,1.0109193,0.989946
13/02/2014,RF,16,1.0104183,0.9905346
13/02/2014,RF,17,1.0099303,0.9910924
13/02/2014,RF,18,1.0097216,0.9913826
13/02/2014,RF,19,1.0099311,0.9912446
13/02/2014,RF,20,1.0103374,0.9909139
13/02/2014,RF,21,1.0106176,0.9906781
13/02/2014,RF,22,1.0106714,0.9906272
13/02/2014,RF,23,1.0105877,0.9907389
13/02/2014,RF,24,1.0106958,0.9906617
13/02/2014,RF,25,1.0109691,0.9904298
13/02/2014,RF,26,1.0114626,0.9899976
13/02/2014,RF,27,1.0116157,0.9898527
13/02/2014,RF,28,1.0120396,0.9894825
13/02/2014,RF,29,1.0122192,0.9893218
13/02/2014,RF,30,1.0121438,0.9893788
13/02/2014,RF,31,1.011722,0.9897428
13/02/2014,RF,32,1.0117033,0.9897593
13/02/2014,RF,33,1.0115252,0.9899368
13/02/2014,RF,34,1.0114209,0.9900619
13/02/2014,RF,35,1.0116062,0.9899352
13/02/2014,RF,36,1.0114083,0.99012
13/02/2014,RF,37,1.0110699,0.9904328
13/02/2014,RF,38,1.0106988,0.9907581
13/02/2014,RF,39,1.0106615,0.9907981
13/02/2014,RF,40,1.010695,0.9907616
13/02/2014,RF,41,1.010911,0.9905698
13/02/2014,RF,42,1.0110488,0.9904831
13/02/2014,RF,43,1.0107869,0.9906925
13/02/2014,RF,44,1.0111355,0.9903542
13/02/2014,RF,45,1.0112763,0.990187
13/02/2014,RF,46,1.0117554,0.9897077
13/02/2014,RF,47,1.0123712,0.9892071
13/02/2014,RF,48,1.0130625,0.9885146
13/02/2014,RF,1,1.0128624,0.9886453
13/02/2014,RF,2,1.0132798,0.98826
13/02/2014,RF,3,1.0134268,0.988147
13/02/2014,RF,4,1.0133742,0.988218
13/02/2014,RF,5,1.0135333,0.9880683
13/02/2014,RF,6,1.0134379,0.9881373
13/02/2014,RF,7,1.0126521,0.9887925
13/02/2014,RF,8,1.0127544,0.9886951
13/02/2014,RF,9,1.0126937,0.9887416
13/02/2014,RF,10,1.012709,0.9887116
14/02/2014,RF,11,1.0127251,0.9887956
14/02/2014,RF,12,1.0121056,0.9892999
14/02/2014,RF,13,1.0122122,0.9893762
14/02/2014,RF,14,1.0113924,0.9901971
14/02/2014,RF,15,1.0101384,0.9912735
14/02/2014,RF,16,1.0093186,0.9920535
14/02/2014,RF,17,1.0087914,0.9924362
14/02/2014,RF,18,1.008574,0.9926424
14/02/2014,RF,19,1.0083777,0.9928045
14/02/2014,RF,20,1.0086618,0.9925658
14/02/2014,RF,21,1.0086729,0.9925568
14/02/2014,RF,22,1.0087628,0.9924843
14/02/2014,RF,23,1.0084922,0.9927143
14/02/2014,RF,24,1.0082745,0.9928995
14/02/2014,RF,25,1.0084232,0.9927772
14/02/2014,RF,26,1.0081985,0.9929656
14/02/2014,RF,27,1.0081679,0.9930105
14/02/2014,RF,28,1.0080034,0.9931449
14/02/2014,RF,29,1.0079683,0.9931634
14/02/2014,RF,30,1.0080282,0.9931089
14/02/2014,RF,31,1.0079536,0.9931692
14/02/2014,RF,32,1.007844,0.9932647
14/02/2014,RF,33,1.0077852,0.9933077
14/02/2014,RF,34,1.0079719,0.9931567
14/02/2014,RF,35,1.0079657,0.9931645
14/02/2014,RF,36,1.0083782,0.992823
14/02/2014,RF,37,1.0084246,0.9927782
14/02/2014,RF,38,1.0083918,0.9927995
14/02/2014,RF,39,1.0083722,0.9928116
14/02/2014,RF,40,1.0084197,0.9927619
14/02/2014,RF,41,1.0084163,0.9927482
14/02/2014,RF,42,1.0086709,0.9925439
14/02/2014,RF,43,1.0082929,0.9928621
14/02/2014,RF,44,1.0083989,0.9927457
14/02/2014,RF,45,1.0088437,0.9923912
14/02/2014,RF,46,1.0089434,0.9922394
14/02/2014,RF,47,1.0094343,0.9917921
14/02/2014,RF,48,1.0100095,0.9912097
14/02/2014,RF,1,1.0102933,0.9908932
14/02/2014,RF,2,1.0106586,0.9905525
14/02/2014,RF,3,1.0110194,0.9902003
14/02/2014,RF,4,1.0109641,0.9902492
14/02/2014,RF,5,1.0105462,0.990596
14/02/2014,RF,6,1.0103612,0.9907117
14/02/2014,RF,7,1.0103062,0.9907484
14/02/2014,RF,8,1.0101152,0.9909359
14/02/2014,RF,9,1.0103167,0.9907105
14/02/2014,RF,10,1.010177,0.9908317
15/02/2014,RF,11,1.0100973,0.9908888
15/02/2014,RF,12,1.0102507,0.9907604
15/02/2014,RF,13,1.0099757,0.9911626
15/02/2014,RF,14,1.0093376,0.9918119
15/02/2014,RF,15,1.0090252,0.99216
15/02/2014,RF,16,1.0085828,0.9926094
15/02/2014,RF,17,1.0085571,0.9926
15/02/2014,RF,18,1.0083951,0.9927785
15/02/2014,RF,19,1.0085054,0.9926936
15/02/2014,RF,20,1.0085519,0.9926431
15/02/2014,RF,21,1.0083862,0.9927803
15/02/2014,RF,22,1.0085868,0.9926202
15/02/2014,RF,23,1.0086934,0.9925302
15/02/2014,RF,24,1.0087439,0.9924861
15/02/2014,RF,25,1.0089622,0.9923041
15/02/2014,RF,26,1.0090204,0.9922513
15/02/2014,RF,27,1.0089225,0.9923698
15/02/2014,RF,28,1.008861,0.9924197
15/02/2014,RF,29,1.0088207,0.9924594
15/02/2014,RF,30,1.0088717,0.9924158
15/02/2014,RF,31,1.0087236,0.9925607
15/02/2014,RF,32,1.0083757,0.9928607
15/02/2014,RF,33,1.0080672,0.9930717
15/02/2014,RF,34,1.0083267,0.9928629
15/02/2014,RF,35,1.0084107,0.9927857
15/02/2014,RF,36,1.0090251,0.9922537
15/02/2014,RF,37,1.0087838,0.9924596
15/02/2014,RF,38,1.0083152,0.992853
15/02/2014,RF,39,1.0079396,0.9931673
15/02/2014,RF,40,1.0078529,0.9932467
15/02/2014,RF,41,1.0079193,0.9931895
15/02/2014,RF,42,1.0081216,0.9930103
15/02/2014,RF,43,1.0083636,0.9927974
15/02/2014,RF,44,1.0087692,0.9924422
15/02/2014,RF,45,1.0089351,0.9922719
15/02/2014,RF,46,1.0089233,0.9922056
15/02/2014,RF,47,1.0092681,0.9918683
15/02/2014,RF,48,1.0099387,0.9912419
15/02/2014,RF,1,1.0099075,0.9912495
15/02/2014,RF,2,1.0101114,0.991019
15/02/2014,RF,3,1.0103331,0.9907967
15/02/2014,RF,4,1.0102515,0.9908582
15/02/2014,RF,5,1.0103695,0.9907674
15/02/2014,RF,6,1.0101272,0.9909569
15/02/2014,RF,7,1.0096671,0.9913683
15/02/2014,RF,8,1.0093587,0.9916235
15/02/2014,RF,9,1.0090028,0.9919439
15/02/2014,RF,10,1.009115,0.9918294
16/02/2014,RF,11,1.0092778,0.9917157
16/02/2014,RF,12,1.0093072,0.9916663
16/02/2014,RF,13,1.0089858,0.9919244
16/02/2014,RF,14,1.0085231,0.9923951
16/02/2014,RF,15,1.0075798,0.9933105
16/02/2014,RF,16,1.0074425,0.9935032
16/02/2014,RF,17,1.0074389,0.9935617
16/02/2014,RF,18,1.0074671,0.9935693
16/02/2014,RF,19,1.0076439,0.99343
16/02/2014,RF,20,1.0078113,0.993288
16/02/2014,RF,21,1.0077965,0.9932988
16/02/2014,RF,22,1.0078177,0.9932787
16/02/2014,RF,23,1.007559,0.9934971
16/02/2014,RF,24,1.0075612,0.9934944
