Settlement Date,Settlement Run Type,Settlement Period,RC
24/02/2016,SF,25,-.4275149771315758540585671753922589125808
24/02/2016,SF,26,-.4386333307188316680480736145035871796877
24/02/2016,SF,27,-.2565596795553368013727127120049817941529
24/02/2016,SF,28,-.3253542071905069174062836460757959013112
24/02/2016,SF,29,-.4283876187856365718614968889542283353996
24/02/2016,SF,30,-.1694954329986121564321395329689696339567
24/02/2016,SF,31,-.5688866214858386463207474900077916459558
24/02/2016,SF,32,-.4126172939101480584344761316526335966033
24/02/2016,SF,33,-.3424210095159594245935144913721282603492
24/02/2016,SF,34,-.3417840934232238930795778932749738973371
24/02/2016,SF,35,-.4919887634970923702657127983903402376328
24/02/2016,SF,36,-.3372123614807346119857821735148906161325
24/02/2016,SF,37,-.1752977001767865340338496044723175018669
24/02/2016,SF,38,-.2745159973020346075929465975031597928265
24/02/2016,SF,39,-.224164506046850316093606817637358740696
24/02/2016,SF,40,-.1611889762534531088709039860678492129283
24/02/2016,SF,41,.0211842185386165416806648364662607255308
24/02/2016,SF,42,-.0455206184957919203553588485511680672936
24/02/2016,SF,43,-.2102255875757518843585831046582430352396
24/02/2016,SF,44,-.2366204247236286010500471490275437065878
24/02/2016,SF,45,-.2906588906915512663542685383433530182832
24/02/2016,SF,46,-.3704448756134966007583672392274431170494
24/02/2016,SF,47,-.3113713867249903423329223595568203329918
24/02/2016,SF,48,-.3185626380734975214726082498966250622583
25/02/2016,SF,1,-.1554107022760201712165216044377827281646
25/02/2016,SF,2,-.1393810618719976963250275961064402549749
25/02/2016,SF,3,-.1384858882433110585566975439197370305516
25/02/2016,SF,4,-.2435513535461964612266156239197132940975
25/02/2016,SF,5,-.1648371320538956596909065538565210140661
25/02/2016,SF,6,-.2093557028221461982847757488891369085227
25/02/2016,SF,7,-.0934069444822027795175471785346260478948
25/02/2016,SF,8,-.2103394913104630097307730211994394217919
25/02/2016,SF,9,-.2631516277803883879116229324499312145574
25/02/2016,SF,10,-.1810042481123740993893030760181502238424
25/02/2016,SF,11,-.201109483345931150260351964970540018248
25/02/2016,SF,12,-.1680899560184270547519942237446915564464
25/02/2016,SF,13,-.3896597395958391101954193033685237825989
25/02/2016,SF,14,-.1765389578099731060807152634735886861484
25/02/2016,SF,15,-.2828061229475483707551549481965249401572
25/02/2016,SF,16,-.2760797517779150515130264042374401744564
25/02/2016,SF,17,-.1509861418547687022295781734673377948243
25/02/2016,SF,18,-.2303974912881947510232436092834357787735
25/02/2016,SF,19,-.2886420963030977214406484910313461410362
25/02/2016,SF,20,-.4340711792395861927279006974497487653753
25/02/2016,SF,21,-.5875073165920833579075405183518291409414
25/02/2016,SF,22,-.7510576827722530260835784551155462615368
25/02/2016,SF,23,-.7125449326264736720104501398854619831104
25/02/2016,SF,24,-.5815915635956020332071070298748986611564
25/02/2016,SF,25,-.3663435833056500532552003336129752394581
25/02/2016,SF,26,-.240290869299272731044580095227667213931
25/02/2016,SF,27,-.0664971789188914458489688664445538422121
25/02/2016,SF,28,-.0103075176424401157226456610220479469356
25/02/2016,SF,29,.0266864266882819298477608648667272695255
25/02/2016,SF,30,-.0348509198068143396662787790231281357921
25/02/2016,SF,31,-.1441920242199691616530241120081800518952
25/02/2016,SF,32,.009538582099657033779565349868165676257413
25/02/2016,SF,33,.0177160391986746103899100562552205675363
25/02/2016,SF,34,-.04288245152870826741084195158315795811
25/02/2016,SF,35,-.0212234168280431048916264764242262775953
25/02/2016,SF,36,-.0438257011341907389190285214237265254521
25/02/2016,SF,37,0
25/02/2016,SF,38,-.3446216115308953644317427323435580832096
25/02/2016,SF,39,-.1995055239819667341211034405856430732321
25/02/2016,SF,40,-.1964842495090354030577433322158298131747
25/02/2016,SF,41,-.264914679055763339219917075090269273867
25/02/2016,SF,42,-.2965429086308897671574316635826662888469
25/02/2016,SF,43,-.1460258059740862922793901964754469193394
25/02/2016,SF,44,-.2227641223148919522044976230085564828248
25/02/2016,SF,45,-.1646701298177583162792310293204707174992
25/02/2016,SF,46,-.0841241594722276672916442531525984921445
25/02/2016,SF,47,-.2308544672893309155016480846374498271478
25/02/2016,SF,48,-.1435359242394412292221269126789113917253
26/02/2016,SF,1,-.0842571734110476362353563830861433410401
26/02/2016,SF,2,-.139140201058200701468988292747487851249
26/02/2016,SF,3,-.0875487689044013123734096643926895077071
26/02/2016,SF,4,-.2054211894390796927122457817952665514669
26/02/2016,SF,5,-.0330024184555758168198297881852469911163
26/02/2016,SF,6,-.0946725242903746947562289616229066581742
26/02/2016,SF,7,-.0369813202264989784490684341547645733824
26/02/2016,SF,8,-.0821063306830003042729299553394915761568
26/02/2016,SF,9,-.066517435177019269812194945609700435727
26/02/2016,SF,10,-.1197998712546122230159355606454894909247
26/02/2016,SF,11,-.0774693404421187678938185617866529190031
26/02/2016,SF,12,-.0499514497721255350074282853828632773314
26/02/2016,SF,13,-.1373110027547141197569782953784050996711
26/02/2016,SF,14,-.1300447633278920424061699378109142957602
26/02/2016,SF,15,-.0464093895209519130903703301740472768474
26/02/2016,SF,16,.006543714972210255474448897444153200693333
26/02/2016,SF,17,.462473507384409110264157129006717702823
26/02/2016,SF,18,.4217235354190336091056823119652034251427
26/02/2016,SF,19,1.00755671217397890649514861754535660018
26/02/2016,SF,20,.6701731442298024530178901537509628456115
26/02/2016,SF,21,.3718098679380441567804486028522513573576
26/02/2016,SF,22,.0376806596471679762108736187642111585344
26/02/2016,SF,23,-.0279629785903320872365985407540113633654
26/02/2016,SF,24,-.0579686623105445972992555715562430767336
26/02/2016,SF,25,-.0953021385964526604644990499398664987084
26/02/2016,SF,26,-.0803828236099811080181860204208878459688
26/02/2016,SF,27,-.0223106329466121067777859266647849317173
26/02/2016,SF,28,.0745173742690096097374899409418301792973
26/02/2016,SF,29,.2200904660027409175182594654743211259951
26/02/2016,SF,30,.0808463745571525570655907119727396437158
26/02/2016,SF,31,.0434722133112209523464809167117654929236
26/02/2016,SF,32,-.1097203882852890356004301127901721449589
26/02/2016,SF,33,-.0962241997842545800962069249287606240048
26/02/2016,SF,34,.0700759161835936982481507136612302143469
26/02/2016,SF,35,-.0765895594864479450358281697725607332123
26/02/2016,SF,36,-.0678208394955647594367502713690913879925
26/02/2016,SF,37,-.0338446787661789464147013447000275024427
26/02/2016,SF,38,-.1579389204566932144043790711922912466713
26/02/2016,SF,39,-.1383624647271857307672620564972608270033
26/02/2016,SF,40,-.2744967311949587406221571992163371381489
26/02/2016,SF,41,-.1656442401865131358470586404523583160737
26/02/2016,SF,42,-.0979089716081492778504222192560284177068
26/02/2016,SF,43,.0763576610555275990606832017324419327708
26/02/2016,SF,44,-.008905463862482038501948176805802933499361
26/02/2016,SF,45,-.0935165050319950042442459931729521298894
26/02/2016,SF,46,-.0959872271308228161527355456459849430297
26/02/2016,SF,47,-.1057797250502872035290722921569714367344
26/02/2016,SF,48,-.1554261663506099547992016255443482053261
27/02/2016,SF,1,-.1312707868999819758633117684333838321327
27/02/2016,SF,2,-.0389487194836432037247765298599130437548
27/02/2016,SF,3,-.1383174977363854164294702194537184030432
27/02/2016,SF,4,-.2034981447507191136932626056609654697332
27/02/2016,SF,5,-.1894098910342554914486047327786096572217
27/02/2016,SF,6,-.1612669342534128530331118562347848403447
27/02/2016,SF,7,-.0983453061232735826634790535461570641673
27/02/2016,SF,8,-.1974618084244888828700304896603262135965
27/02/2016,SF,9,-.2355199750770319531714132579247712676913
27/02/2016,SF,10,-.26882901337041860455391509135096787861
27/02/2016,SF,11,-.3068170744999473653321061226695185651324
27/02/2016,SF,12,-.2133191027065858762743474834047435585724
27/02/2016,SF,13,.008275831948051197330153027422645163990679
27/02/2016,SF,14,.0227453039217520795830246924606897852461
27/02/2016,SF,15,-.1388231412781473711847265560563754934669
27/02/2016,SF,16,-.0808745922796160144677661119676694049623
27/02/2016,SF,17,.1732387969775048728900453837664256544546
27/02/2016,SF,18,1.44744456095899949360298367297592686085
27/02/2016,SF,19,1.70116904036618235753815728616768472592
27/02/2016,SF,20,.7743408705559444381934128023308917792746
27/02/2016,SF,21,.3967307579578756956476435200045716053194
27/02/2016,SF,22,-.0169920094559466273672512804452524617543
27/02/2016,SF,23,-.0477826253596815419677564593590469837993
27/02/2016,SF,24,-.1353288225064395207661619199895729687246
27/02/2016,SF,25,.00008691214474337074018612955268189726218974
27/02/2016,SF,26,.0576155061768146323595321336520723924689
27/02/2016,SF,27,-.0291254512763454904734556330394273295406
27/02/2016,SF,28,-.0812931780378257958721291692507230873394
27/02/2016,SF,29,-.0727294431141139540153874472694499134971
27/02/2016,SF,30,-.1976813916264528571578155467051947823769
27/02/2016,SF,31,-.2799455092191545974110445021691612362084
27/02/2016,SF,32,-.237525753801711049452939516388067688906
27/02/2016,SF,33,-.2318708986058834959274957705092146634278
27/02/2016,SF,34,-.1417297525474644396380570907776801326838
27/02/2016,SF,35,-.0123255369119328252334636424867488998852
27/02/2016,SF,36,.2351891888622291704739977179316293744065
27/02/2016,SF,37,.1764397008685489335070391120564595884568
27/02/2016,SF,38,-.033206798257268007898749590716086864543
27/02/2016,SF,39,-.0577513095482406771233232387567389106924
27/02/2016,SF,40,-.256088899078576046845759268071990139771
27/02/2016,SF,41,-.171729575158344194216725891657703307689
27/02/2016,SF,42,-.0340828648275607780316604839675181177407
27/02/2016,SF,43,-.16575078846591314671557535701099848265
27/02/2016,SF,44,-.3149137784457050793478540653501822775271
27/02/2016,SF,45,-.4106894935243644634037543028598378146463
27/02/2016,SF,46,-.4828078537689557215883848542045315887301
27/02/2016,SF,47,-.0467950763786386918511470108250201600904
27/02/2016,SF,48,-.0811005019274806001652345823805140589349
28/02/2016,SF,1,-.11314071947745806297317408299128237758
28/02/2016,SF,2,-.0352580001327984939088455514457459564812
28/02/2016,SF,3,-.0363396601492341797554887758327997098708
28/02/2016,SF,4,.0849226699357216357748544208650056176432
28/02/2016,SF,5,.0539886192308290581812880087627941373922
28/02/2016,SF,6,-.005150270275956595129290777831074349301704
28/02/2016,SF,7,-.0502321493610936863747536504565363263452
28/02/2016,SF,8,-.0874270841478199179012588403338125715901
28/02/2016,SF,9,-.1308743996631629645277428764006782653683
28/02/2016,SF,10,-.2198602257785184784505803213722195057182
28/02/2016,SF,11,-.1931055393186664260405381318513712138287
28/02/2016,SF,12,-.1300826244205748789109071856083945635466
28/02/2016,SF,13,-.0547216655409716365822900696714219491089
28/02/2016,SF,14,-.0515667001773531385321643652351714661542
28/02/2016,SF,15,-.1916515875192419862246504458046472949058
28/02/2016,SF,16,-.2016368076455847300610539758741203824309
28/02/2016,SF,17,-.0320725735762041598678886896901375837884
28/02/2016,SF,18,-.1200692837425513712190681114412025509315
28/02/2016,SF,19,-.1635065310865308869679298440311821008096
28/02/2016,SF,20,-.2362782043852544458375434007565876584573
28/02/2016,SF,21,-.3526455091850850967520692708013979772118
28/02/2016,SF,22,-.5647251247836524519015187735640318225983
28/02/2016,SF,23,-.7224940800724097731263447867505267003562
28/02/2016,SF,24,-.726315247660570926429106748786603820915
28/02/2016,SF,25,-.5271026457764183695837382752441588066876
28/02/2016,SF,26,-.4378426576499657724185516939310811300443
28/02/2016,SF,27,-.4691234082348732851174171970100886219573
28/02/2016,SF,28,-.3283879509686540364846336941992687747006
28/02/2016,SF,29,-.2107248487145140595024605417476707612719
28/02/2016,SF,30,-.264594895489436994707502363468572319594
28/02/2016,SF,31,-.2719133071218698535501736221206303818534
28/02/2016,SF,32,-.2304861970528458693237356882245121373022
28/02/2016,SF,33,-.3058843577203453765621098212074606987334
28/02/2016,SF,34,-.2875587180648818802877229769697677614136
28/02/2016,SF,35,-.3923962469653146619193349761723762743443
28/02/2016,SF,36,-.0889060858650523141194532585532189445803
28/02/2016,SF,37,.4960324544522284715180155791685832465915
28/02/2016,SF,38,.5592930439226393410764369567251518110561
28/02/2016,SF,39,.6296505643857641305395542103748146214875
28/02/2016,SF,40,.6154450347860919405079108216532710485252
28/02/2016,SF,41,.6805097361416479006284488358226081753673
28/02/2016,SF,42,.4246171449585581201700264407142586650009
28/02/2016,SF,43,.1768507162619227105359096897009787794756
28/02/2016,SF,44,-.1179700400987190676240817769289629731631
28/02/2016,SF,45,-.0703262574222643084921071450891195912057
28/02/2016,SF,46,-.2453695058027799980170930859020638728247
28/02/2016,SF,47,-.111883942315114584232010933973872888013
28/02/2016,SF,48,-.1243960051634697750456330527007548989301
29/02/2016,SF,1,-.1495964248825961812076253194496229453312
29/02/2016,SF,2,-.1110142976622240367177556114502786386484
29/02/2016,SF,3,-.1983727219292823520387767446362233782183
29/02/2016,SF,4,-.255721001471143743742404736972351861292
29/02/2016,SF,5,-.1877369020561293923159668244693305915927
29/02/2016,SF,6,-.2171919423660353241090200799247773694609
29/02/2016,SF,7,-.1764390846382778544539478481138217340115
29/02/2016,SF,8,-.1417092784290216341358086243459187672457
29/02/2016,SF,9,-.1194531013570703487599996810091134423321
29/02/2016,SF,10,-.1203983288903748503673276873430909259165
29/02/2016,SF,11,-.1065773646859664214902579674083407935582
29/02/2016,SF,12,-.1358554986330309097809008234308906716316
29/02/2016,SF,13,-.25378449553983454544411241204830971405
29/02/2016,SF,14,-.225979097199516606048873414502826562451
29/02/2016,SF,15,-.1170937205504761030521174425102416184359
29/02/2016,SF,16,-.1750220691974243010439412370115728549797
29/02/2016,SF,17,-.2460335057168130543168534932254551368333
29/02/2016,SF,18,-.3571239169960524240723214616959682554227
29/02/2016,SF,19,-.3736432073366072607908542676989802407069
29/02/2016,SF,20,-.4381894153433139566351660009309475097154
29/02/2016,SF,21,-.3416905979448426747997382770539468291673
29/02/2016,SF,22,-.243971866943901320766724490150299719224
29/02/2016,SF,23,-.2591338518053133892431078350018719896977
29/02/2016,SF,24,-.3157044515070225764271530779274345221928
29/02/2016,SF,25,-.2677157000728417169873533289414101878957
29/02/2016,SF,26,-.3557323023031050285314532277849256154388
29/02/2016,SF,27,-.2401742059746979471587990628361586906781
29/02/2016,SF,28,-.1736838148916530721100845558941664777551
29/02/2016,SF,29,-.2338722764435934239061148981252318986201
29/02/2016,SF,30,-.0637422414914714437263248528275912281849
29/02/2016,SF,31,-.1228982112991754963056107060059577085668
29/02/2016,SF,32,-.1388679221811987439585106684871744003475
29/02/2016,SF,33,-.0311290298740751860738539979220500294659
29/02/2016,SF,34,-.022827773276993931393507942100384049932
29/02/2016,SF,35,-.052301654096513103749761080781063614673
29/02/2016,SF,36,-.0734546020933554870603395403338065451049
29/02/2016,SF,37,-.1513031565050575698162201946011572465083
29/02/2016,SF,38,-.2876234552924356032433946379225949223571
29/02/2016,SF,39,-.0747896377220806010431540948484501054302
29/02/2016,SF,40,.0889956170123865870427803952087080685197
29/02/2016,SF,41,-.0219310379930972351139054818555517333586
29/02/2016,SF,42,-.0556993934488038783653023489473027877606
29/02/2016,SF,43,-.0347289910707925357776514723054462901938
29/02/2016,SF,44,-.1184547992114982646941640490327296480492
29/02/2016,SF,45,-.3815593848018391434252051254757686984451
29/02/2016,SF,46,-.2449282579932718814844661214760397768607
29/02/2016,SF,47,-.2448120129361314128591984727386701998832
29/02/2016,SF,48,-.2065437452956009899896465985757847178838
01/03/2016,II,1,-.1485436897870275384955282207616868419961
01/03/2016,II,2,-.1302304851142395932552137674084252825209
01/03/2016,II,3,.1514869986519037018630402848012249064622
01/03/2016,II,4,.0920858678515553643343448870928935719273
01/03/2016,II,5,.2075404240296564741268937247368300254054
01/03/2016,II,6,.1953922986423637463021441109543233318172
01/03/2016,II,7,-.0367777927683807023681849606649120038904
01/03/2016,II,8,-.2311641857054793351588556354719458030067
01/03/2016,II,9,-.3387888693476184853512974920194970781312
01/03/2016,II,10,-.3576075389181027750299370021346384130786
01/03/2016,II,11,-.3040581288808160662265173342778514145227
01/03/2016,II,12,-.1601713936726068361655541619443081166721
01/03/2016,II,13,-.1327939684232188519015474112822517739483
01/03/2016,II,14,.0623450976329379410364149016614990526963
01/03/2016,II,15,-.0209876330097597045486092308696383165532
01/03/2016,II,16,-.1971880717059437268925960697391087813017
01/03/2016,II,17,-.1959765115583248648607634644742017395743
01/03/2016,II,18,-.1716075158501265848601041280449883750867
01/03/2016,II,19,.0345424891699724589917132755874590024177
01/03/2016,II,20,.3864419802605864336486507707695982441644
01/03/2016,II,21,.4274888368666557138813544776643961668609
01/03/2016,II,22,.4405457483307252169002576325860943563655
01/03/2016,II,23,.3965128276574101750115117370717928472681
01/03/2016,II,24,.0827019990874347392936444006921741686005
01/03/2016,II,25,-.0825944325796209273543652925941332311846
01/03/2016,II,26,-.2697191376995449254764798194592546572547
01/03/2016,II,27,-.376145733826501972660548428070491007069
01/03/2016,II,28,-.330590768382175152683178620615761317062
01/03/2016,II,29,-.3268028977016735766944753336835041744889
01/03/2016,II,30,-.3752414186920698690904374916622889220064
01/03/2016,II,31,-.3774792987592044120691704114688033459866
01/03/2016,II,32,-.0718244047186012135357416133816997942697
01/03/2016,II,33,.3590633312746247319437304898764257548761
01/03/2016,II,34,.9555017823857407071660364153446303544313
01/03/2016,II,35,.0223086259482822652810850083594672717962
01/03/2016,II,36,.2908605470727896437654539160860752835511
01/03/2016,II,37,.3811936645304858783136313150432240089933
01/03/2016,II,38,.2979016957221651106292704638644532942943
01/03/2016,II,39,.2831400712031364536383883431716926808549
01/03/2016,II,40,-.030710849093285245168692759149934158541
01/03/2016,II,41,.0727963068237963870394719250948346917684
01/03/2016,II,42,.188117709819422744616821389642632684171
01/03/2016,II,43,.1742869217295274146177777509639337518017
01/03/2016,II,44,.0102977628860864149084626359371689551046
01/03/2016,II,45,.2749360052098130122861145919747134625962
01/03/2016,II,46,-.1031294101637559364160943364513419455843
01/03/2016,II,47,-.004395213149558561235070562905117263630271
01/03/2016,II,48,-.1518739489340587833035802386133839399223
02/03/2016,II,1,-.1482197174705194893908489329957626450689
02/03/2016,II,2,-.0324924272877520274963012621118249345787
02/03/2016,II,3,.1141543239717419234753230059194144706243
02/03/2016,II,4,.5353183071877960053986731882753627875236
02/03/2016,II,5,.4433141413217260537622627154939010883331
02/03/2016,II,6,.2622414718573724471210279891841962748576
02/03/2016,II,7,.0516022590367795134410118647412669710329
02/03/2016,II,8,.0690252030172846602279840342492606221746
02/03/2016,II,9,1.15596446166843359094592982624362806852
02/03/2016,II,10,1.91061346781284100852510186864782488448
02/03/2016,II,11,1.07522761732174218287972090331651256232
02/03/2016,II,12,.5218685665158908127021495459931670026274
02/03/2016,II,13,.3467795772410766215764591591383919555624
02/03/2016,II,14,.2503007796913199359673246990138309796872
02/03/2016,II,15,.1778327660651998879065467041126667166187
02/03/2016,II,16,.1926055821144487278537632502204667289978
02/03/2016,II,17,.3495646480317779823356101534184640762196
02/03/2016,II,18,.6238834665024747454552529027920071283777
02/03/2016,II,19,2.33304020952831384544016345315850086485
02/03/2016,II,20,3.66897799685316593376791984640561458607
02/03/2016,II,21,3.52043635202034482082218047550780923894
02/03/2016,II,22,1.95921225645386092367874465036561447462
02/03/2016,II,23,2.14188304599002997813916744079985629604
02/03/2016,II,24,1.43421496748697475811948422215536232522
02/03/2016,II,25,.7232337855404784884930403234823721009431
02/03/2016,II,26,.6198631286919297132106721402761428636648
02/03/2016,II,27,.7904858321000502718505397725455088209175
02/03/2016,II,28,.110104456023962794631232484939236531233
02/03/2016,II,29,-.111670548930575207533126517198645616475
02/03/2016,II,30,-.1748687527501038607210808680519094021904
02/03/2016,II,31,-.2724510154102605217624415623055527976632
02/03/2016,II,32,-.1921618156360165774851498817349891942774
02/03/2016,II,33,-.0191009661989818224099539850840592000155
02/03/2016,II,34,-.0217557196478602777301171742753754414577
02/03/2016,II,35,-.1127482108789428326147652814809178444477
02/03/2016,II,36,1.14119609059353124864858979617718254967
02/03/2016,II,37,3.07679420067787543607194824965298142374
02/03/2016,II,38,3.25809950211953445538141563986526228763
02/03/2016,II,39,1.12861813340052841395594806657871054804
02/03/2016,II,40,.6496993859526045937403876361513737381665
02/03/2016,II,41,1.00644256471509116684045748800813473916
02/03/2016,II,42,.5230146246605470415462443913694133566664
02/03/2016,II,43,.4938424532878861220419987237300879665309
02/03/2016,II,44,.481403308765594561649315313115234412534
02/03/2016,II,45,.8359020261650970713044750252774231113501
02/03/2016,II,46,.6688882709342608717540125317413770277947
02/03/2016,II,47,.5688010967486771849169272820608893285886
02/03/2016,II,48,.2904978197681327373362373431390372710876
03/03/2016,II,1,.7095729099900453750618950206004172412531
03/03/2016,II,2,1.13112141358042852509958135948370168023
03/03/2016,II,3,1.36348803246424165326323894884652458565
03/03/2016,II,4,1.35550755129292756167907119915231085621
03/03/2016,II,5,1.37617309644811633826289548800197092315
03/03/2016,II,6,1.31350554196373774976944007267143628278
03/03/2016,II,7,1.58643224569600607812879410211979887704
03/03/2016,II,8,1.4968689340924602975656319917432957275
03/03/2016,II,9,1.13529904868426032328092302753048516906
03/03/2016,II,10,.9603257852585864165307465546895427290838
03/03/2016,II,11,.8816968136024307771557989100255055481921
03/03/2016,II,12,.5166207244329977208271939893524212998331
03/03/2016,II,13,.9930100924347183514712864940933949264479
03/03/2016,II,14,.2136235519160657764917996756340292025983
03/03/2016,II,15,.5194889171622295848495653715301755555449
03/03/2016,II,16,1.13123301881510984491493873108420576594
03/03/2016,II,17,.1575872547291862767779811058056508858689
03/03/2016,II,18,-.1567896722437089373219649792635197731856
03/03/2016,II,19,-.325400870684703352349198414171109811138
03/03/2016,II,20,-.246020801527490477329350803046797673248
03/03/2016,II,21,-.1943616546922438591078623973338495662866
03/03/2016,II,22,-.2614480233497614310609428045825543740038
03/03/2016,II,23,-.3462719803819723229023394201484769349649
03/03/2016,II,24,-.3737055168158579008976551531278976900034
03/03/2016,II,25,-.2111591623978844515819023956301029220701
03/03/2016,II,26,-.2452528238623535163757887610249268589123
03/03/2016,II,27,-.2252187792539409929346249198651416908776
03/03/2016,II,28,-.2894148182027283800502414596689843182689
03/03/2016,II,29,-.3016373637313256435330723123289064232228
03/03/2016,II,30,-.388231256315572132778055751819500622059
03/03/2016,II,31,-.3264904444576383127517744731224264294432
03/03/2016,II,32,-.01896063177384624040345143289704520927
03/03/2016,II,33,.3033506717024168805943707075087724280289
03/03/2016,II,34,.3955669051071157539989020465970502368896
03/03/2016,II,35,.0540752365392578252068977468195418729665
03/03/2016,II,36,.8236192072235889433220044675974070599934
03/03/2016,II,37,1.64129656560410452530485036356774143622
03/03/2016,II,38,-.0870550664558025058543178970604955470595
03/03/2016,II,39,-.4118711190669538505053948571026961324548
03/03/2016,II,40,-.4310213163142907604825355122421357126796
03/03/2016,II,41,-.3280385262733170500440972769598306493981
03/03/2016,II,42,-.1954866351545682599711862390065547845445
03/03/2016,II,43,-.1179413130470235729404058538802374488358
03/03/2016,II,44,-.3005175888562922789420928373644557637829
03/03/2016,II,45,-.4555657457679017783597966739483425096658
03/03/2016,II,46,-.4180596529656728233665413278564507148466
03/03/2016,II,47,-.330730994115931344827385419289518163469
03/03/2016,II,48,-.2702308425353323998686184618087221677867
04/03/2016,II,1,-.225705388859365772272546190130378026875
04/03/2016,II,2,-.121727255209460903477792818280755440721
04/03/2016,II,3,-.2490340431871780907271519666971762620378
04/03/2016,II,4,-.2807381079834787257094027394850771300515
04/03/2016,II,5,-.3835910599659028337523961049170202518557
04/03/2016,II,6,-.3346754729170768956258473031512231605102
04/03/2016,II,7,-.209892361405369606075255677983505848736
04/03/2016,II,8,-.234349295004506769282733221152131526644
04/03/2016,II,9,-.1144114074457434879741392429509991306268
04/03/2016,II,10,-.1218421555542738426368301482875046191119
04/03/2016,II,11,-.2479234783167279149592534119269180606054
04/03/2016,II,12,-.1259479881224186378556902565002304340501
04/03/2016,II,13,-.1170154958966156419384914919599814466175
04/03/2016,II,14,-.1302412653608216156714857546738027318915
04/03/2016,II,15,-.1920687854438888445720181725406275890676
04/03/2016,II,16,-.3903476922187128666374648888415002779947
04/03/2016,II,17,-.5064045716323449157903526128077866205494
04/03/2016,II,18,-.5425178965213533147469984835140092843378
04/03/2016,II,19,-.3173167901848570435567145653474987182285
04/03/2016,II,20,-.3397108027727692400713445094937936282571
04/03/2016,II,21,-.4053940013782391354284026645956618282452
04/03/2016,II,22,-.3398853505564337984538566615606940300827
04/03/2016,II,23,-.1203268074384987254944902949343491742608
04/03/2016,II,24,-.0546334226697183222553213960710275430884
04/03/2016,II,25,-.1099074908844608317912046095460326587044
04/03/2016,II,26,-.1045713465465250558325817120381717915067
04/03/2016,II,27,-.1205203813553246362374532876225536453744
04/03/2016,II,28,-.2940669046435550893329587114586748922576
04/03/2016,II,29,-.288945300566806188232770554296119310838
04/03/2016,II,30,-.2721293267820871631166766290723186933419
04/03/2016,II,31,-.2508482956321966528736151134973549531629
04/03/2016,II,32,-.0512163051730568254464557278200915971084
04/03/2016,II,33,.076864100090483848253611131958844606429
04/03/2016,II,34,.0161124536448028576050573707405188708064
04/03/2016,II,35,.1910634707330879133044584605468206971123
04/03/2016,II,36,.6895308292070935257912605198490838495074
04/03/2016,II,37,1.58607351268925613805187166192969090257
04/03/2016,II,38,1.32319556745223705442928126324787679273
04/03/2016,II,39,.4667157664921661643948007845284680847266
04/03/2016,II,40,-.0216363888634007876276716854455577042506
04/03/2016,II,41,.1550583970999734114693468559234857004492
04/03/2016,II,42,.000819624497142077005924798157118784607703
04/03/2016,II,43,-.0261192404016415816373143571488608920077
04/03/2016,II,44,-.1333022493401163728869391928728571417493
04/03/2016,II,45,-.198525189789515723284109470735672995278
04/03/2016,II,46,.083753943783663953946893636159567091869
04/03/2016,II,47,.0781393271566884489802116493796689629989
04/03/2016,II,48,-.00887944834157777051890325223646525696115
05/03/2016,II,1,-.008415084137816052295814991744837918633973
05/03/2016,II,2,.0663461898999355653462803440160002818138
05/03/2016,II,3,.0163530147271851513664736109902706755992
05/03/2016,II,4,-.1893856965267540237563727648021234545441
05/03/2016,II,5,-.1820435615984819241137937285836650316046
05/03/2016,II,6,-.2054207172974650916486212379220259325705
05/03/2016,II,7,-.1916675737777865353590639148900839586342
05/03/2016,II,8,-.3927736673527051466923924597638041522615
05/03/2016,II,9,-.3369002929784734844857335476154774570067
05/03/2016,II,10,-.0510364304538712606832328211047023517193
05/03/2016,II,11,.0382919821380025218721402733145021081919
05/03/2016,II,12,-.1588913336425593844608326530217060369001
05/03/2016,II,13,-.0744826143538437092060350428330346385391
05/03/2016,II,14,-.2209419213422562767030129594199078590769
05/03/2016,II,15,-.0715996741202224348601369108388150457846
05/03/2016,II,16,-.2122621109351615723402416463267013037738
05/03/2016,II,17,-.2454978115556605567973508134106788432172
05/03/2016,II,18,-.2324684793354989674429612438017948551557
05/03/2016,II,19,-.0100351643312364304772313281544810619399
05/03/2016,II,20,-.0883889172426716016965256376244808732403
05/03/2016,II,21,-.181360282592941716239787995950130170748
05/03/2016,II,22,-.1906205934465021318782555847919242182209
05/03/2016,II,23,-.2998924480958138934531516055465420763189
05/03/2016,II,24,-.2253764011937145334716839769099676427488
05/03/2016,II,25,-.1304817705795649415088247474774065214037
05/03/2016,II,26,-.3052248852902988282049032389407715787565
05/03/2016,II,27,-.2519577941897463078698679865967220923866
05/03/2016,II,28,-.2401173588824088581054170733868142059798
05/03/2016,II,29,-.3290216325664550149278234701626804929512
05/03/2016,II,30,-.3093379149958886080607117099831308762555
05/03/2016,II,31,-.1958651191878089915876036280884844390071
05/03/2016,II,32,-.2298353705148513290934739264408035242846
05/03/2016,II,33,-.2176222248061269516253193214867771467779
05/03/2016,II,34,-.2630364892072575528475931091181870081144
05/03/2016,II,35,-.1461962706329557470012980521381476756806
05/03/2016,II,36,-.0462660052432861209210113611669255481204
05/03/2016,II,37,.5334223302517088611626838658166186880788
05/03/2016,II,38,.9510616139271386574087170436257728107694
05/03/2016,II,39,.7191552181669149787196296837758325298098
05/03/2016,II,40,.6180475508121871519898572605364132257808
