id,dno_id,code,description,has_related_metering,has_comms,is_hh,meter_type_id,meter_payment_type_id,tpr_count,valid_from,valid_to
2340,759,602,Weathercall _N,1,0,0,8,6,1,2006-03-31 23:00:00+00,
2341,805,602,8.5 Hr White Meter Heating,1,0,0,8,0,1,2006-10-05 23:00:00+00,
2342,826,602,Weekend,1,0,0,9,0,2,2006-12-22 00:00:00+00,
2343,763,602,Weekend,1,0,0,9,0,2,2014-09-16 23:00:00+00,
2344,1171,602,Weekend,1,0,0,9,0,2,2017-04-18 23:00:00+00,
2345,751,602,Weekend,1,0,0,9,0,2,2018-04-10 23:00:00+00,
2346,198,603,Unrestricted,1,0,0,14,7,1,1996-03-31 23:00:00+00,
2347,787,603,"E8(Islay)0-2,7-10,16-17,21-23",1,0,0,9,0,1,1996-03-31 23:00:00+00,
2348,1078,603,SUPERDEAL WEATHER DAY/NIGHT NON - PROG TELE/S,1,0,0,8,0,2,1996-03-31 23:00:00+00,
2349,1100,603,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2350,1122,603,Dom RHT 23:00 - 07:00 12:00 - 15:00,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2351,1246,603,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,7,1,1996-03-31 23:00:00+00,
2352,759,603,Weathercall _N,1,0,0,9,6,1,2006-03-31 23:00:00+00,
2353,173,603,E10 general timeswitch,1,0,0,14,0,2,2011-07-19 23:00:00+00,
2354,198,604,E7 00.30-07.30,1,0,0,15,7,2,1996-03-31 23:00:00+00,
2355,787,604,"E8(Islay)0-2,7-10,16-17,21-23",1,0,0,8,7,1,1996-03-31 23:00:00+00,
2356,1078,604,FLEXIHEAT HEATING PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2357,1100,604,8.5 Hr White Meter Heating,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2358,1122,604,Dom RHT 12:00 - 15:00; 23:00 - 07:00  00:00 - 24:0,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2359,1246,604,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,7,1,1996-03-31 23:00:00+00,
2360,805,604,8.5 Hr White Meter Heating,1,0,0,8,6,1,2006-10-05 23:00:00+00,
2361,173,604,E10 general timeswitch,1,0,0,15,0,2,2011-07-19 23:00:00+00,
2362,198,605,split e7 timeswitched,1,0,0,15,7,2,1996-03-31 23:00:00+00,
2363,787,605,"E8(Islay)1-3,8-11,17-18,21.30-23.30",1,0,0,8,0,1,1996-03-31 23:00:00+00,
2364,1078,605,FLEXIHEAT HEATING NON - PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2365,1100,605,8.5 Hr White Meter Heating,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2366,1122,605,Dom RHT 19:30 - 07:30,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2367,1246,605,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,7,1,1996-03-31 23:00:00+00,
2368,198,606,Heatwise Internal clock and fall back,1,0,0,15,7,2,1996-03-31 23:00:00+00,
2369,787,606,"E8(Islay)1-3,8-11,17-18,21.30-23.30",1,0,0,9,0,1,1996-03-31 23:00:00+00,
2370,1078,606,FLEXIHEAT HEATING WEATHER PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2371,1100,606,8.5 Hr White Meter Heating,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2372,1122,606,Dom RHT 19:30 - 07:30 12:00 - 15:00,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2373,1246,606,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,7,1,1996-03-31 23:00:00+00,
2374,805,606,8.5 Hr White Meter Heating,1,0,0,9,0,1,2006-10-05 23:00:00+00,
2375,198,607,Unrestricted,1,0,0,15,7,1,1996-03-31 23:00:00+00,
2376,787,607,"E8(Islay)1-3,8-11,17-18,21.30-23.30",1,0,0,8,7,1,1996-03-31 23:00:00+00,
2377,1078,607,FLEXIHEAT HEATING WEATHER NON - PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2378,1100,607,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2379,1122,607,Dom RHT 19:30 - 07:30; 00:00 - 24:00,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2380,1246,607,NHH prog 1r meter and RTS,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2381,173,608,12.5-hour OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2382,198,608,E7 Telemeter and teleswitch,1,0,0,8,7,2,1996-03-31 23:00:00+00,
2383,787,608,"E8(Islay)2-4,9-12,18-19,22-24",1,0,0,8,0,1,1996-03-31 23:00:00+00,
2384,1078,608,SUPERDEAL HEATING PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2385,1100,608,8.5 Hr White Meter Heating,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2386,1122,608,"Dom RHT 12:00 - 15:00, 19:30 - 07:30; 00:00 - 24:0",1,0,0,14,0,1,1996-03-31 23:00:00+00,
2387,1246,608,NHH non-prog 1r meter and RTS,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2388,805,608,8.5 Hr White Meter Heating,1,0,0,9,6,1,2006-10-05 23:00:00+00,
2389,173,609,12.5-hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2390,198,609,E7 Timeswitch replacement GMT,1,0,0,8,7,2,1996-03-31 23:00:00+00,
2391,787,609,"E8(Islay)2-4,9-12,18-19,22-24",1,0,0,9,0,1,1996-03-31 23:00:00+00,
2392,1078,609,SUPERDEAL HEATING NON - PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2393,1100,609,8.5 Hr White Meter Heating,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2394,1246,609,NHH non-prog 1r token meter and RTS,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2395,173,610,12.5-hour OP + w/e,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2396,198,610,Split e7 teleswitched,1,0,0,8,7,2,1996-03-31 23:00:00+00,
2397,787,610,"E8(Islay)2-4,9-12,18-19,22-24",1,0,0,8,7,1,1996-03-31 23:00:00+00,
2398,1078,610,SUPERDEAL WEATHER HEATING PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2399,1100,610,8.5 Hr White Meter Heating,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2400,1246,610,NHH non-prog 2r token meter and RTS,1,0,0,8,7,2,1996-03-31 23:00:00+00,
2401,805,610,8.5 Hr White Meter Heating,1,0,0,8,0,1,2006-10-05 23:00:00+00,
2402,173,611,12.5-hour OP + w/e,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2403,198,611,Split e7 teleswitched,1,0,0,8,7,2,1996-03-31 23:00:00+00,
2404,787,611,"E8(Islay)0-2,5-7,10-13,19-20",1,0,0,8,0,1,1996-03-31 23:00:00+00,
2405,1078,611,SUPERDEAL WEATHER HEATING NON - PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2406,1100,611,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2407,1246,611,NHH prog 1r meter and RTS and token acceptor,1,0,0,9,7,1,1996-03-31 23:00:00+00,
2408,173,612,12.5-hour OP + w/e,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2409,198,612,Heatwise Regional,1,0,0,8,7,2,1996-03-31 23:00:00+00,
2410,787,612,"E8(Islay)0-2,5-7,10-13,19-20",1,0,0,9,0,1,1996-03-31 23:00:00+00,
2411,1078,612,L/LORDS NORTH TARIFF NON-PROG TELE/S,1,0,0,8,0,2,1996-03-31 23:00:00+00,
2412,1100,612,8.5 Hr White Meter Heating,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2413,1246,612,NHH prog 1r meter and RTS and token acceptor,1,0,0,9,7,1,1996-03-31 23:00:00+00,
2414,805,612,8.5 Hr White Meter Heating,1,0,0,8,6,1,2006-10-05 23:00:00+00,
2415,173,613,12.5-hour OP + w/e,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2416,198,613,E7 Telemeter and teleswitch,1,0,0,9,7,2,1996-03-31 23:00:00+00,
2417,787,613,"E8(Islay)0-2,5-7,10-13,19-20",1,0,0,8,7,1,1996-03-31 23:00:00+00,
2418,1100,613,8.5 Hr White Meter Heating,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2419,1246,613,NHH prog 1r meter and RTS and token acceptor,1,0,0,9,7,1,1996-03-31 23:00:00+00,
2420,173,614,15.5-hour OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2421,198,614,E7 Timeswitch replacement GMT,1,0,0,9,7,2,1996-03-31 23:00:00+00,
2422,787,614,E8(Shetland) - Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2423,1100,614,8.5 Hr White Meter Heating,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2424,1246,614,NHH prog 1r meter and RTS and token acceptor,1,0,0,9,7,1,1996-03-31 23:00:00+00,
2425,805,614,8.5 Hr White Meter Heating,1,0,0,9,0,1,2006-10-05 23:00:00+00,
2426,173,615,15.5-hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2427,198,615,Split e7 teleswitched,1,0,0,9,7,2,1996-03-31 23:00:00+00,
2428,787,615,E8(Shetland) - Dynamic,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2429,1078,615,Q3 EVENING/WEEKEND PROG TIME/S,1,0,0,15,0,2,1996-03-31 23:00:00+00,
2430,1100,615,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2431,1246,615,NHH prog 1r meter and RTS and token acceptor,1,0,0,9,7,1,1996-03-31 23:00:00+00,
2432,198,616,Split e7 teleswitched,1,0,0,9,7,2,1996-03-31 23:00:00+00,
2433,787,616,E8(Shetland) - Dynamic,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2434,1078,616,Q3 EVENING/WEEKEND NON-PROG TIME/S,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2435,1100,616,8.5 Hr White Meter Heating,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2436,805,616,8.5 Hr White Meter Heating,1,0,0,9,6,1,2006-10-05 23:00:00+00,
2437,198,617,Heatwise Regional,1,0,0,9,7,2,1996-03-31 23:00:00+00,
2438,787,617,E8(Shetland) - Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2439,1078,617,Q3 EVENING/WEEKEND PROG TELE/S,1,0,0,9,0,2,1996-03-31 23:00:00+00,
2440,1100,617,8.5 Hr White Meter Heating,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2441,173,618,15.5-hour OP + w/e,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2442,198,618,Unrestricted,1,0,0,17,7,1,1996-03-31 23:00:00+00,
2443,787,618,E8(Shetland) - Dynamic,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2444,1078,618,Q3 EVENING/WEEKEND NON-PROG TELE/S,1,0,0,8,0,2,1996-03-31 23:00:00+00,
2445,1100,618,8.5 Hr White Meter Heating,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2446,1122,618,"Dom RHT 12:00 - 15:00,19:30 - 07:30; 00:00 - 24:00",1,0,0,14,7,0,1996-03-31 23:00:00+00,
2447,805,618,8.5 Hr White Meter Heating,1,0,0,8,0,1,2006-10-05 23:00:00+00,
2448,173,619,15.5-hour OP + w/e,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2449,198,619,Unrestricted,1,0,0,18,7,1,1996-03-31 23:00:00+00,
2450,787,619,E8(Shetland) - Dynamic,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2451,1078,619,Q4 NIGHT/EVENING/WEEKEND PROG TIME/S,1,0,0,15,0,3,1996-03-31 23:00:00+00,
2452,1100,619,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2453,787,620,E8(Shetland) - Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2454,1078,620,Q4 NIGHT/EVENING/WEEKEND PROG TELE/S,1,0,0,9,0,3,1996-03-31 23:00:00+00,
2455,1100,620,8.5 Hr White Meter Heating,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2456,805,620,8.5 Hr White Meter Heating,1,0,0,8,6,1,2006-10-05 23:00:00+00,
2457,787,621,E8(Shetland) - Dynamic,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2458,1078,621,Q4 NIGHT/EVENING/WEEKEND NON-PROG TELE/S,1,0,0,8,0,3,1996-03-31 23:00:00+00,
2459,1100,621,8.5 Hr White Meter Heating,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2460,1122,621,Dom RHT 23:00 - 07:00,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2461,173,622,6-rate SToD,1,0,0,14,0,6,1996-03-31 23:00:00+00,
2462,787,622,E8(Shetland) - Dynamic,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2463,1078,622,Q4 NIGHT/EVENING/WEEKEND NON-PROG TIME/S,1,0,0,14,0,3,1996-03-31 23:00:00+00,
2464,1100,622,8.5 Hr White Meter Heating,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2465,805,622,8.5 Hr White Meter Heating,1,0,0,9,0,1,2006-10-05 23:00:00+00,
2466,826,622,6 rate,1,0,0,14,0,6,2006-12-22 00:00:00+00,
2467,763,622,6 rate,1,0,0,14,0,0,2014-09-16 23:00:00+00,
2468,1171,622,6 rate,1,0,0,14,0,6,2017-04-18 23:00:00+00,
2469,173,623,6-rate SToD,1,0,0,15,0,6,1996-03-31 23:00:00+00,
2470,787,623,E8(Shetland) - Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2471,1078,623,GENERAL DOM KBM UNRESTRICTED NON-PROG,1,0,0,17,1,1,1996-03-31 23:00:00+00,
2472,1100,623,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2473,1122,623,Dom RHT 23:00 - 07:00 12:00 - 15:00,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2474,826,623,6 rate,1,0,0,15,0,6,2006-12-22 00:00:00+00,
2475,763,623,6 rate,1,0,0,15,0,0,2014-09-16 23:00:00+00,
2476,1171,623,6 rate,1,0,0,15,0,6,2017-04-18 23:00:00+00,
2477,173,624,7-hour E7,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2478,787,624,E8(Shetland) - Dynamic,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2479,1078,624,SUPERDEAL WEATHER HEATING PROG TELE/S,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2480,1100,624,8.5 Hr White Meter Heating,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2481,805,624,8.5 Hr White Meter Heating,1,0,0,9,6,1,2006-10-05 23:00:00+00,
2482,826,624,7hr E7,1,0,0,14,0,2,2006-12-22 00:00:00+00,
2483,763,624,7hr E7,1,0,0,14,0,2,2014-09-16 23:00:00+00,
2484,1171,624,7hr E7,1,0,0,14,0,2,2017-09-19 23:00:00+00,
2485,751,624,7hr E7,1,0,0,14,0,2,2018-04-10 23:00:00+00,
2486,173,625,7-hour E7,1,0,0,15,0,2,1996-03-31 23:00:00+00,
2487,787,625,E8(Shetland) - Dynamic,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2488,1078,625,SUPERDEAL WEATHER HEATING NON-PROG TELE/S,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2489,1100,625,8.5 Hr White Meter Heating,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2490,826,625,7hr E7 tele,1,0,0,15,0,2,2006-12-22 00:00:00+00,
2491,763,625,7hr E7 tele,1,0,0,15,0,2,2014-09-16 23:00:00+00,
2492,1171,625,7hr E7 tele,1,0,0,15,0,2,2017-09-19 23:00:00+00,
2493,751,625,7hr E7 tele,1,0,0,15,0,2,2018-04-10 23:00:00+00,
2494,173,626,7-hour E7,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2495,787,626,E8(Shetland) - Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2496,1100,626,8.5 Hr White Meter Heating,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2497,805,626,8.5 Hr White Meter Heating,1,0,0,8,0,1,2006-10-05 23:00:00+00,
2498,826,626,7hr E7 tele,1,0,0,14,0,2,2006-12-22 00:00:00+00,
2499,1078,626,SUPERDEAL HEATING PROG TIME/S,1,0,0,15,0,2,2011-06-14 23:00:00+00,
2500,763,626,7hr E7 tele,1,0,0,14,0,2,2014-09-16 23:00:00+00,
2501,1171,626,7hr E7 tele,1,0,0,14,0,2,2017-09-19 23:00:00+00,
2502,751,626,7hr E7 tele,1,0,0,14,0,2,2018-04-10 23:00:00+00,
2503,173,627,7-hour E7,1,0,0,15,0,2,1996-03-31 23:00:00+00,
2504,787,627,E8(Shetland) - Dynamic,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2505,1100,627,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2506,826,627,7hr E7,1,0,0,15,0,2,2006-12-22 00:00:00+00,
2507,1078,627,SUPERDEAL HEATING NON - PROG TIME/S,1,0,0,14,0,2,2011-06-14 23:00:00+00,
2508,763,627,7hr E7,1,0,0,15,0,2,2014-09-16 23:00:00+00,
2509,1171,627,7hr E7,1,0,0,15,0,2,2017-09-19 23:00:00+00,
2510,751,627,7hr E7,1,0,0,15,0,2,2018-04-10 23:00:00+00,
2511,173,628,7-hour OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2512,787,628,E8(Shetland) - Dynamic,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2513,1100,628,8.5 Hr White Meter Heating,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2514,805,628,8.5 Hr White Meter Heating,1,0,0,8,6,1,2006-10-05 23:00:00+00,
2515,1078,628,SUPERDEAL HEATING PROG TIME/S,1,0,0,15,0,1,2011-06-14 23:00:00+00,
2516,173,629,7-hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2517,787,629,E8(Shetland) - Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2518,1100,629,8.5 Hr White Meter Heating,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2519,1078,629,SUPERDEAL HEATING NON - PROG TIME/S,1,0,0,14,0,1,2011-06-14 23:00:00+00,
2520,173,630,10-hour night,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2521,787,630,E8(Shetland) - Dynamic,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2522,1078,630,O/P -F- 8HRS +2.5 HRS PROG TIME/S,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2523,1100,630,8.5 Hr White Meter Heating,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2524,805,630,8.5 Hr White Meter Heating,1,0,0,9,0,1,2006-10-05 23:00:00+00,
2525,173,631,10-hour night,1,0,0,15,0,2,1996-03-31 23:00:00+00,
2526,787,631,E8(Shetland) - Dynamic,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2527,1078,631,O/P -F- 8HRS +2.5HRS NON - PROG TIME/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2528,1100,631,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2529,173,632,9-hour OP,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2530,787,632,E8(Shetland) - Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2531,1078,632,O/P -FX- 10.5HRS PROG TIME/S,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2532,1100,632,8.5 Hr White Meter Heating,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2533,805,632,8.5 Hr White Meter Heating,1,0,0,9,6,1,2006-10-05 23:00:00+00,
2534,173,633,9-hour OP,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2535,787,633,E8(Shetland) - Dynamic,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2536,1078,633,O/P -FX- 10.5HRS NON - PROG TIME/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2537,1100,633,8.5 Hr White Meter Heating,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2538,173,634,9-hour OP + w/e,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2539,787,634,E8(Shetland) - Dynamic,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2540,1078,634,O/P -FC- 8HRS +2.5HRS PROG TIME,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2541,1100,634,8.5 Hr White Meter Heating,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2542,805,634,8.5 Hr White Meter Heating,1,0,0,8,0,1,2006-10-05 23:00:00+00,
2543,173,635,9-hour OP + w/e,1,0,0,15,0,1,1996-03-31 23:00:00+00,
2544,787,635,E8(Shetland) - Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2545,1078,635,O/P -FC- 8HRS +2.5HRS NON - PROG TIME/S,1,0,0,14,0,1,1996-03-31 23:00:00+00,
2546,1100,635,8.5 Hr White Meter Heating,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2547,173,636,12-hour Evening/Weekend,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2548,787,636,E8(Shetland) - Dynamic,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2549,1100,636,8.5 Hr WM Heating,1,0,0,8,0,1,2004-09-16 23:00:00+00,
2550,1078,636,1PH Dom O/P F T/ N,1,0,0,14,0,1,2006-02-10 00:00:00+00,
2551,805,636,8.5 Hr WM Heating,1,0,0,8,6,1,2006-10-05 23:00:00+00,
2552,826,636,12-hour Evening/Weekend,1,0,0,14,0,2,2007-04-04 23:00:00+00,
2553,198,636,Domestic RHT,1,0,0,9,1,2,2010-02-17 00:00:00+00,
2554,897,636,Domestic RHT,1,0,0,9,1,2,2010-02-17 00:00:00+00,
2555,763,636,12-hour Evening/Weekend,1,0,0,14,0,2,2014-09-16 23:00:00+00,
2556,1171,636,12-hour Evening/Weekend,1,0,0,14,0,2,2017-04-18 23:00:00+00,
2557,751,636,12-hour Evening/Weekend,1,0,0,14,0,2,2017-11-15 00:00:00+00,
2558,173,637,12-hour Evening/Weekend,1,0,0,15,0,2,1996-03-31 23:00:00+00,
2559,787,637,E8(Shetland) - Dynamic,1,0,0,8,7,1,1996-03-31 23:00:00+00,
2560,1100,637,8.5 Hr Wm Heating,1,0,0,8,6,1,2004-09-16 23:00:00+00,
2561,1078,637,O/P 8HRS +2.5HRS TN T/S,1,0,0,14,0,1,2006-02-10 00:00:00+00,
2562,805,637,8.5 Hr Wm Heating,1,0,0,9,0,1,2006-10-05 23:00:00+00,
2563,826,637,12-hour Evening/Weekend,1,0,0,15,0,2,2007-04-04 23:00:00+00,
2564,198,637,Domestic RHT,1,0,0,9,1,1,2010-02-17 00:00:00+00,
2565,897,637,Domestic RHT,1,0,0,9,1,1,2010-02-17 00:00:00+00,
2566,763,637,12-hour Evening/Weekend,1,0,0,15,0,2,2014-09-16 23:00:00+00,
2567,1171,637,12-hour Evening/Weekend,1,0,0,15,0,2,2017-04-18 23:00:00+00,
2568,751,637,12-hour Evening/Weekend,1,0,0,15,0,2,2017-11-15 00:00:00+00,
2569,173,638,Evening/Weekend E7,1,0,0,14,0,3,1996-03-31 23:00:00+00,
2570,787,638,E8 23.30-07.30,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2571,1100,638,8.5 Hr Wm Heating,1,0,0,9,0,1,2004-09-16 23:00:00+00,
2572,1078,638,1PH Dom O/P FX T/N,1,0,0,14,0,1,2006-02-10 00:00:00+00,
2573,805,638,8.5 Hr Wm Heating,1,0,0,9,6,1,2006-10-05 23:00:00+00,
2574,826,638,Eve/Weekend,1,0,0,14,0,3,2006-12-22 00:00:00+00,
2575,198,638,Heatwise Regional,1,0,0,8,1,1,2009-07-07 23:00:00+00,
2576,897,638,Domestic RHT,1,0,0,8,1,1,2010-02-17 00:00:00+00,
2577,763,638,Eve/Weekend,1,0,0,14,0,0,2014-09-16 23:00:00+00,
2578,1171,638,Eve/Weekend,1,0,0,14,0,3,2017-04-18 23:00:00+00,
2579,751,638,Eve/Weekend,1,0,0,14,0,0,2017-11-15 00:00:00+00,
2580,173,639,Evening/Weekend E7,1,0,0,15,0,3,1996-03-31 23:00:00+00,
2581,787,639,E8 23.30-07.30,1,0,0,15,0,2,1996-03-31 23:00:00+00,
2582,1100,639,8.5 Hr Wm Heating,1,0,0,9,6,1,2004-09-16 23:00:00+00,
2583,805,639,8.5 Hr Wm Heating,1,0,0,8,0,1,2006-10-05 23:00:00+00,
2584,826,639,Eve/Weekend,1,0,0,15,0,3,2006-12-22 00:00:00+00,
2585,198,639,Heatwise Regional,1,0,0,8,1,2,2009-05-10 23:00:00+00,
2586,897,639,Domestic RHT,1,0,0,8,1,2,2010-02-17 00:00:00+00,
2587,763,639,Eve/Weekend,1,0,0,15,0,0,2014-09-16 23:00:00+00,
2588,1171,639,Eve/Weekend,1,0,0,15,0,3,2017-04-18 23:00:00+00,
2589,751,639,Eve/Weekend,1,0,0,15,0,0,2017-11-15 00:00:00+00,
2590,173,640,Evening/Weekend E7 tele,1,0,0,8,0,3,1996-03-31 23:00:00+00,
2591,198,640,E7 00.30-07.30,1,0,0,14,6,2,1996-03-31 23:00:00+00,
2592,787,640,E8 23.30-07.30,1,0,0,14,7,2,1996-03-31 23:00:00+00,
2593,1100,640,Weathercall,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2594,1122,640,Unrestricted,1,0,0,17,7,1,1996-03-31 23:00:00+00,
2595,805,640,Weathercall,1,0,0,9,0,1,2006-10-05 23:00:00+00,
2596,173,641,Evening/Weekend E7 tele,1,0,0,9,0,3,1996-03-31 23:00:00+00,
2597,198,641,split e7 timeswitched,1,0,0,14,6,2,1996-03-31 23:00:00+00,
2598,787,641,8hr htg - Dynamic (Storage Heating Control),1,0,0,8,0,1,1996-03-31 23:00:00+00,
2599,1100,641,Weathercall,1,0,0,8,6,1,1996-03-31 23:00:00+00,
2600,173,642,split 7-hour E7,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2601,198,642,Heatwise Internal clock and fall back,1,0,0,14,6,2,1996-03-31 23:00:00+00,
2602,787,642,8hr htg - Dynamic (Storage Heating Control),1,0,0,8,7,1,1996-03-31 23:00:00+00,
2603,1100,642,Weathercall,1,0,0,9,0,1,1996-03-31 23:00:00+00,
2604,1122,642,Dom E7 00:15 - 07:15,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2605,805,642,Weathercall,1,0,0,8,0,1,2006-10-05 23:00:00+00,
2606,826,642,Split 7hr E7,1,0,0,14,0,2,2006-12-22 00:00:00+00,
2607,763,642,Split 7hr E7,1,0,0,14,0,2,2014-09-16 23:00:00+00,
2608,1171,642,Split 7hr E7,1,0,0,14,0,2,2017-09-19 23:00:00+00,
2609,751,642,Split 7hr E7,1,0,0,14,0,2,2018-04-10 23:00:00+00,
2610,173,643,split 7-hour E7,1,0,0,15,0,2,1996-03-31 23:00:00+00,
2611,198,643,Unrestricted,1,0,0,14,6,1,1996-03-31 23:00:00+00,
2612,787,643,8hr Stor. htg(Orkney)-Dynamic,1,0,0,8,0,1,1996-03-31 23:00:00+00,
2613,1100,643,Weathercall,1,0,0,9,6,1,1996-03-31 23:00:00+00,
2614,1122,643,Dom E7 00:30 - 07:30,1,0,0,14,0,2,1996-03-31 23:00:00+00,
2615,826,643,Split 7hr E7,1,0,0,15,0,2,2006-12-22 00:00:00+00,
2616,763,643,Split 7hr E7,1,0,0,15,0,2,2014-09-16 23:00:00+00,
